Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
Оливье Д.,Еміль і Марго. Жахливі пустощі,Українська мова,,,,Читаріум,2021.0,9786177329731.0,Комікси
"Геннесі Дж., Сміт М., МакКоннел А.",Історія пива у коміксах,Українська мова,,,,Yakaboo Publishing,2020.0,9786177544301.0,Комікси
"Геннесі Дж., МакГовен Д.",Історія відеоігор в коміксах,Українська мова,,,,Yakaboo Publishing,2020.0,9786177544752.0,Комікси
"Вільям Гібсон , Джоні Крістмас, Тамра Бонвіллен",Чужий 3,Українська мова,,,,Видавництво,2020.0,9786177818150.0,Комікси
Тен.Ш,Прибуття,Українська,,,,Видавництво,2019.0,9789669781154.0,Комікси
Сатрапі.М,Персеполіс,Українська мова,,,,Видавництво,2020.0,9786177818143.0,Комікси
Лепаж.Е,Одна весна в Чорнобилі,Українська мова,,,,Видавництво,2020.0,9786177818099.0,Комікси
Арт Шпігельман,Маус. Сповідь уцілілого,Українська,,,,Видавництво,2020.0,9786177818051.0,Комікси
Стрьомквіст.Л,Заборонений плід,Українська,,,,Видавництво,2019.0,9789669781178.0,Комікси
Кіршнер.П,Єронім та Босх,Українська мова,,,,Видавництво,2020.0,9786177818112.0,Комікси
Війєн.Л,Елі й Ґастон. Дух осені,Українська мова,,,,Видавництво,2021.0,9786177818235.0,Комікси
Круґ.Н,Вітчизна,Українська,,,,Видавництво,,9786177818167.0,Комікси
Стовелл Л.,Малюємо комікси : Створи свій комікс (у),Українська мова,,,,Ранок,2021.0,9786170970992.0,Комікси
Бернем  Е.,Людина-Павук. Гонитва за павуками,Українська мова,,,,TUOS comics,2021.0,9786177884209.0,Комікси
Тул Е.,Горизонт. Новий світанок. Сонячний Яструб,Українська мова,,,,TUOS comics,2021.0,9786177884216.0,Комікси
Мэннинг  М.К.,Джокер. Світ очима лиходія,Українська мова,,,,КМ-Букс,2019.0,9789669482204.0,Комікси
Банн К.,Ніч живого Дедпула,Українська мова,,,,TUOS comics,2021.0,9786177884278.0,Комікси
,"Роня, дочка розбійника. Кн. 1. Дитина-громовиця (мінімальний брак)",Українська мова,,,,РМ,2019.0,9789669173867.0,Комікси
Ямадзаки К.,Невеста чародея. Том 1,російська,,,,Yakaboo Publishing,2021.0,9785907340831.0,Комікси
Карл Поттс,Що якби… Пітер Паркер став Карателем?,Українська мова,,,,Mimir Media,2019.0,9789669789914.0,Комікси
Бендіс Б.,Громадянська війна. Ініціатива,Українська мова,,,,Mimir Media,2020.0,9786179500749.0,Комікси
Іан Флінн,Їжак Сонік. Том 2. Доля Доктора Еґмана,Українська мова,,,,Mimir Media,2020.0,9786179500794.0,Комікси
Гейл Б.,Назад у майбутнє. Нерозказані історії та альтернативні лінії часу,Українська мова,,,,Mimir Media,2019.0,9789669770097.0,Комікси
Гікмен Джонатан,Нові Месники. Том 1. Все помирає,Українська мова,,,,Mimir Media,2019.0,9789669770073.0,Комікси
Бендіс Б.,Вартові Галактики. Том 1. Імператор Квілл,Українська мова,,,,Mimir Media,2020.0,9786179500770.0,Комікси
Деніел Вей,Веном. Тікай. Том 2,Українська мова,,,,Mimir Media,2019.0,9789669789938.0,Комікси
Лі Ст.,Стен Лі: Як малювати комікси,Українська мова,,,,TUOS comics,2021.0,9786177884186.0,Комікси
Тобін П.,Рослини проти Зомбі. Том 1. Армагазон,Українська мова,,,,TUOS comics,2020.0,9786177884094.0,Комікси
Гілленбург Ст.,Губка Боб. Комікси № 1. Підводні гуморески,Українська мова,,,,TUOS comics,2020.0,9786177884148.0,Комікси
Доусон Д.,Marvel Action ЛюдинаПавук. Новий Початок,Українська мова,,,,TUOS comics,2020.0,9786177884124.0,Комікси
"Байрлі К.,Тіптон С.",Підлітки-мутанти Черепашки-ніндзя. Нові анімовані пригоди. Том 1,Українська мова,,,,TUOS comics,2020.0,9789669792846.0,Комікси
"Юваль Ной Харарі,Вандермьолен  Д.",Sapiens. Історія народження людства. Том 1,Українська,,,,BookChef,2021.0,9789669937070.0,Комікси
Роберт Кіркмен,Ходячі мерці. Книга 1,Українська мова,,,,Mimir Media,2020.0,9786179500732.0,Комікси
,Нова ера. Підлітки-мутанти Черепашки-ніндзя. Велике викриття. Кн. 2,Українська мова,,,,TUOS comics,2019.0,9789669792822.0,Комікси
Асмус Дж.,Трансформери. Бамблбі. Наважся та перемагай,Українська мова,,,,TUOS comics,2019.0,9789669792808.0,Комікси
Тобін П.,Рослини проти Зомбі. Том 2. Часопокаліпсис,Українська мова,,,,TUOS comics,2020.0,9786177884179.0,Комікси
Стокоу Дж.,Чужі. Мертва орбіта. Видання делюкс,Українська мова,,,,TUOS comics,2020.0,9786177884087.0,Комікси
Рака Г.,Ера драконів: Маговбивці,Українська мова,,,,TUOS comics,2020.0,9786177884063.0,Комікси
Меннінг К. М.,Нова ера. Підлітки-мутанти Черепашки-ніндзя. Книга 1,Українська мова,,,,TUOS comics,2019.0,9789669792815.0,Комікси
Бласко С.,Справу веде Енола Голмс. Подвійне зникнення. Книга 1,Українська мова,,,,Ранок,2020.0,9786170960917.0,Комікси
"Мерсер М.,Колвіл М.",Critical Role. Vox Machina. Початок. Том 1,Українська мова,,,,TUOS comics,2020.0,9786177884032.0,Комікси
Роберсон К.,Бог Війни. Том 1,Українська,,,,TUOS comics,2020.0,9786177884056.0,Комікси
Меннінг К. М.,Marvel Action Месники. Рубін вибуття,Українська,,,,TUOS comics,2020.0,9786177884162.0,Комікси
Каната К.,Чі. Життя однієї киці. Том 3,Українська мова,,,,Наша Ідея,2020.0,9786177678440.0,Комікси
Гендрікс М.,"Тибет. Зцілення Муші, доньки м'ясника",Українська мова,,,,Кальварія,2017.0,9789666633678.0,Комікси
"Данкан Р.,Сміт М.,Левіц П.","Сила коміксів. Історія, форма й культура",Українська,,,,ArtHuss,2019.0,9786177799312.0,Комікси
Олександр Корешков,Колодроїд,Українська мова,,,,ArtHuss,2019.0,9786177799107.0,Комікси
Герасименко Н.,Комикс-книга Герасименко Маня и другие,Українська мова,,,,Час майстрів,2020.0,9789669152831.0,Комікси
"Жан-Крістоф Дерр'єн,Фріжель",Фріжель і Флаффі. Том 1. Таємниця загублених кавунів,Українська мова,,,,Наша Ідея,2020.0,9786177678457.0,Комікси
Пейо Ж.,Різдво у Смурфів,Українська,,,,Ірбіс Комікси,2020.0,9786177569076.0,Комікси
Джеронімо Стілтон,Хто викрав Мону Лізу,Українська,,,,Ірбіс Комікси,2020.0,9789669749864.0,Комікси
"Пейо,Дельпорте",Смурфетка,Українська,,,,Ірбіс Комікси,2020.0,9789760801820.0,Комікси
"Діан ле Феєр,Містер Тан","Крута Адель. Том 5. Геть з дороги, нікчеми!",Українська мова,,,,Наша Ідея,2020.0,9786177678426.0,Комікси
,Комікси. Пасажир без квитка.,Українська мова,,,,Ранок,2019.0,9786170954985.0,Комікси
Миллар М.,Супермен. Червоний син,Українська,,,,РМ,2020.0,9789669173492.0,Комікси
"Пейо,Дельпорте",Смурфи і яйце,Українська,,,,Ірбіс Комікси,2020.0,9786177569069.0,Комікси
Бермехо Л.,Бетмен. Ноель (мінімальний брак),Українська мова,,,,РМ,2018.0,9789669172273.0,Комікси
Мистер Тан,Крута Адель Том 1 “Це добром не скінчиться”,Українська мова,,,,Наша Ідея,2018.0,9786177678044.0,Комікси
"Пейо,Дельпорте",Загублене містечко,Українська,,,,Ірбіс Комікси,2020.0,9789669749871.0,Комікси
Роман Крижанівський,Герой-горобець. Кн. 1 Небезпечні перегони,Українська мова,,,,Наш формат,2020.0,9789669783561.0,Комікси
Шамблен Ж.,"Енола й незвичайні тварини. Том 1. Гаргуйль, що крутився по колу",Українська мова,,,,Наша Ідея,2019.0,9786177678242.0,Комікси
Еннис Г.,Проповідник. Кн.1 (мінімальний брак),Українська,,,,РМ,2020.0,9789669172570.0,Комікси
Гоник Л.,Всесвітня історія. Т. 1 Від Великого вибуху до походів Александра Македонського,Українська,,,,РМ,2020.0,9789669171122.0,Комікси
,Комікси. Підземний світ.,Українська мова,,,,Ранок,2019.0,9786170955005.0,Комікси
Джеронімо Стілтон,Перша миша на Місяці,Українська,,,,Ірбіс Комікси,2020.0,9786177569083.0,Комікси
,Фріжель і Флаффі. Турнір зірок,Українська мова,,,,Наша Ідея,2020.0,9786177678464.0,Комікси
Ніл Ґейман,The Sandman. Пісочний чоловік. Кн. 2 Ляльковий дім (мінімальний брак),Українська,,,,РМ,2020.0,9789669172549.0,Комікси
,Слідами Марко Поло,Українська мова,,,,Ірбіс Комікси,2020.0,9789669749833.0,Комікси
,Комікси. Небезпеки глибини.,Українська,,,,Ранок,2019.0,9786170954978.0,Комікси
,Комікси. Крижаний замок.,Українська,,,,Ранок,2019.0,9786170954961.0,Комікси
,Комікси. Легенда про Рагнарьок.,Українська,,,,Ранок,2019.0,9786170954992.0,Комікси
Мур А.,Бетмен. Убивчий жарт,Українська,,,,РМ,2020.0,9789669171757.0,Комікси
Бонсевич Ю.,Укрмен. Початок,Українська,,,,РМ,2018.0,9789669172457.0,Комікси
Макклауд С.,Зрозуміти комікси,Українська,,,,РМ,2020.0,9786177200788.0,Комікси
Скотт Снайдер,Бетмен. Суд Сов Кн. 1 (мінімальний брак),Українська,,,,РМ,2017.0,9789669172037.0,Комікси
,Погані хлопці. Епізод Не загубити ані пір'їни,Українська мова,,,,Vivat,2019.0,9789669427755.0,Комікси
,Плохие парни. Эпизод Не потерять ни перышка,російська,,,,Vivat,2019.0,9789669427762.0,Комікси
Риггз Р.,Дом странных детей: графический роман,Українська,,,,Клуб сімейного дозвілля,2017.0,9786171224902.0,Комікси
Мистер Тан,Крута Адель. Том 2. Жах – це інші,Українська мова,,,,Наша Ідея,2018.0,9786177678105.0,Комікси
,Плохие парни. Эпизод Молчание щенят,російська,,,,Vivat,2019.0,9789669427748.0,Комікси
,Погані хлопці. Епізод Мовчання цуценят,Українська мова,,,,Vivat,2019.0,9789669427731.0,Комікси
,Енциклопедія-комікс. Додавання та віднімання,Українська,,,,АРТ,2019.0,9786170953018.0,Комікси
,Енциклопедія-комікс. Число та цифра,Українська,,,,АРТ,2018.0,9786170946447.0,Комікси
Шамблен Ж.,Щоденники Вишеньки. Том 1. Завмерлий зоопарк,Українська мова,,,,Наша Ідея,2019.0,9786177678204.0,Комікси
"Браян К. Вон, Кліфф Чян, Метт Вілсон, Джаред К. Флетчер",Газетярки. Книга 2 : графічний роман,Українська мова,,,,Богдан,2024.0,9789661086905.0,Графічні новели
