Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
Саша Чорний,Книжковий калейдоскоп: Щоденник фокса Міккі,російська,,,,Ранок,2022.0,9786170974372.0,Повісті. Оповідання.Проза
Каспарова Юлія,Кольорові історії,Українська мова,,,,Ранок,2021.0,9786170975256.0,Книжки з наліпками
,Це наш світ,Українська мова,,,,Ранок,2022.0,9786170975195.0,Повісті. Оповідання.Проза
Саллі Ніколс,Втеча у часі,Українська мова,,,,Ранок,2022.0,9786170973368.0,Повісті. Оповідання.Проза
Фісіна А.,Книжка: 'Читаємо із задоволенням Боскі та подарункова коробк',Українська мова,,,,Торсінг,2021.0,9789669399823.0,Повісті. Оповідання.Проза
,Пишайся своїм тілом (і його змінами). Дівчатам з 10 років читати обов’язково,Українська мова,,,,Ранок,2021.0,9786170973542.0,Дорослішання. Статеве виховання
Марта Джоселін,Еггі Мортон. Королева таємниць. Тіло під фортепіано Книга 1,Українська мова,,,,Ранок,2021.0,9786170971685.0,Повісті. Оповідання.Проза
,Факти і перекази про драконів,Українська мова,,,,Ранок,2021.0,9786170971005.0,Повісті. Оповідання.Проза
ПЛЮСПЛЮС,Я хочу все вміти.,Українська мова,,,,Ранок,2021.0,9786170966506.0,"Казки, вірші та історії"
Ирина Солнышко,Чудо-зоопарк,російська,,,,Ранок,2021.0,9789667495503.0,Казки для дітей
Каспарова Юлія Вадимівна,Наліпки-картинки. Новий рік,Українська мова,,,,Ранок,,9789667503246.0,Книжки з наліпками
Каспарова Юлія Вадимівна,За городом,Українська мова,,,,Ранок,2020.0,9789667503093.0,Книжки з наліпками
,My first English words. Транспорт - детская книга для изуч. англ.яз.,,,,,Методика,2015.0,9786177198320.0,Іноземні мови
Nickelodeon,Чудові розваги. Пошукова експедиція (Щенячий Патруль),Українська мова,,,,Ранок,2020.0,9786177846030.0,Творчість
ВГ Кенгуру,Ідемо до магазину. Купуємо продукти,Українська мова,,,,Кенгуру,2022.0,9789667499099.0,Ранній розвиток
В.Г.МАГ,"Овочі, фрукти, ягоди",Українська мова,,,,ДЛ Сонечко,2019.0,9789667496388.0,Ранній розвиток
Геннадій Меламед,Идем к врачу,російська,,,,Ранок,2021.0,9789667461645.0,Пригоди. Історії. Оповідання
,Енциклопедія Пізнаємо та досліджуємо: Тваринний світ,російська,,,,Ранок,,9786170924537.0,Енциклопедії для дітей
Ирина Солнышко,Книжка з доріжкою: На лісових стежках (Рос),російська,,,,Ранок,2019.0,9789667491055.0,Пригоди. Історії. Оповідання
,Каталог Кенгуру (выпуск 3),,,,,Кенгуру,2019.0,9789667495220.0,Творчість
Дисней книги,Пограймо! Лікар Плюшева,Українська мова,,,,Ранок,,9786170939593.0,Дозвілля і творчість дітей
,Я люблю песиків,Українська мова,,,,ЗІРКА,2022.0,9786176342090.0,Енциклопедії для дітей
Коваль Н. Н.,Лабіринти і розфарбовки-антистрес,Українська мова,,,,АРТ,2021.0,9786170975751.0,Лабіринти. Головоломки
Коваль Н. Н.,Заняття з наліпками. Лічба від 1 до 10.,Українська мова,,,,АРТ,2021.0,9786170975799.0,Вчимо цифри. Лічба
,Календар Словник Англійський 2022,Українська мова,,,,ЗІРКА,2021.0,9786176342489.0,Ранній розвиток
Авт гр. МАГ,Слоненя,Українська мова,,,,Ранок,2021.0,9789667505462.0,Дозвілля і творчість дітей
Авт гр. МАГ,Тигреня,Українська мова,,,,Ранок,2021.0,9789667505448.0,Дозвілля і творчість дітей
Анастасія Толмачова,Велика ігрова енциклопедія.  Тварини світу,Українська мова,,,,Ранок,2021.0,9786170974723.0,Енциклопедії для дітей
Nickelodeon,Щенячий Патруль. Місто Пригод,Українська мова,,,,Ранок,2021.0,9786177846351.0,Пригоди. Історії. Оповідання
Геннадій Меламед,Животные мира,,,,,Ранок,2021.0,9786170974730.0,Тварини. Рослини
С. Соловинский,Пригоди Мишка та його друзів: Дачні історії,Українська мова,,,,Ранок,2022.0,9786170973436.0,Повісті. Оповідання.Проза
Оксана Демченко Юлія Єрьоменко,Багаторазові наліпки. Ферма,,,,,Кенгуру,2021.0,9789667507633.0,Книжки з наліпками
Крістіна Перабоні,Тіло людини. Таємниці нашого тіла та дивовижні факти про нього,Українська мова,,,,Жорж,2021.0,9786177853199.0,Енциклопедії для дітей
МАРІЯ БІРМІНГЕМ,"Розширення світогляду Біометрія та системи, що працюють для твоєї безпеки",Українська мова,,,,Ранок,2021.0,9786170973528.0,Енциклопедії для дітей
Каспарова Юлія,Принцеси,Українська мова,,,,Ранок,2021.0,9786170974006.0,Дозвілля і творчість дітей
Ірина Сонечко,Таке велике слоненя,Українська мова,,,,Ранок,2021.0,9786170972620.0,Пригоди. Історії. Оповідання
Єва Сольска,Птах-рибалочка і Весна,Українська мова,,,,Ранок,2021.0,9786170972613.0,Пригоди. Історії. Оповідання
МАГ,Різдвяна абетка,Українська мова,,,,Ранок,2021.0,9786170973917.0,Вчимо літери. Абетка
Волошко Наталія,Книжка з віконцями. Музичний будинок,Українська мова,,,,Кенгуру,2021.0,9786170974433.0,Книжки з віконцями
Коваль Н. Н.,Ігрові лабіринти,Українська мова,,,,АРТ,2021.0,9786170973269.0,Лабіринти. Головоломки
Ірина Сонечко,Робот перетворюється. Оберни! Що вийшло?,Українська мова,,,,Ранок,2021.0,9789667506582.0,Ранній розвиток
Зоман Чейнані,Школа Добра і Зла. Єдиний Істинний король. Книга 6,Українська мова,,,,Ранок,2021.0,9786170972545.0,Дорослішання. Статеве виховання Дітям 7-9 років
Саллі Ніколс,Гонитва у часі,Українська мова,,,,Ранок,2021.0,9786170973344.0,Повісті. Оповідання.Проза
Ольга Сидоренко,Розмальовки-хованки у казковій країні,Українська мова,,,,Ранок,2021.0,9786170972958.0,Книжки з наліпками
Ольга Сидоренко,Розмальовки-хованки в синьому морі-океані,Українська мова,,,,Ранок,2021.0,9786170972934.0,Книжки з наліпками
Авт гр. МАГ,Обнимашки,російська,,,,Ранок,2021.0,9789667506292.0,Казки для дітей
Горянская Ирина,Обіймашки,Українська мова,,,,Ранок,2021.0,9789667506285.0,Казки для дітей
Толмачова А.О.,Наліпки - рятувалки: Дбаємо про здоров'я,Українська мова,,,,Ранок,,9789667506766.0,Книжки з наліпками
Ю. Є. Бардакова,"Книжка Уживаймо влучно, або Як уникнути найпоширеніших помилок.",Українська,,,,Основа,2021.0,9786170039927.0,Школярам 9-12
Коваль Н. Н.,Творчий збірник: Кумедні аплікації,Українська мова,,,,АРТ,2021.0,9786170968364.0,Дозвілля і творчість дітей
Журба А. І.,Таємне життя комах,Українська мова,,,,АРТ,2021.0,9786170971906.0,Енциклопедії для дітей
Метт Гейґ,Еві в джунглях. Частина 2,Українська мова,,,,Жорж,2021.0,9786177853601.0,Повісті. Оповідання.Проза
ПЛЮСПЛЮС,Я винахідник.,Українська мова,,,,Ранок,,9786170966490.0,Дозвілля і творчість дітей
Анна Гресь,Фінансова грамотність для дітей. 8-10 років.,Українська мова,,,,Основа,2021.0,9786170039576.0,Ранній розвиток
"Карнаушенко Вікторiя,Пужайчереда Лариса",Цікаві домашні досліди.,Українська мова,,,,Основа,2021.0,9786170039743.0,Дозвілля і творчість дітей
Ирина Солнышко,Книжка-подорож: Морская прогулка,російська,,,,Ранок,2021.0,9789667504373.0,Казки для дітей
Ирина Солнышко,Книжка-подорож: Космическое путешествие,російська,,,,Ранок,2021.0,9789667504359.0,Казки для дітей
Ирина Солнышко,Книжка - подорож : Ідем за покупками!,російська,,,,Ранок,2021.0,9789667504342.0,Казки для дітей
Мартіна Баумбах,адвент. Осінь на Бузиновій вулиці,Українська мова,,,,Ранок,2021.0,9786170969187.0,Повісті. Оповідання.Проза
Марьяна Гончарова-Горянская,"Сиреневый медведь, или Живой игрушечный Я",російська,,,,Ранок,2020.0,9786170965301.0,Повісті. Оповідання.Проза
Пушкар Ірина Антонівна,Мозаїка з наліпками. Новий рік 1,Українська мова,,,,Ранок,,9789667503239.0,Книжки з наліпками
Каспарова,Пальчикові малювалки Новий рік,,,,,Ранок,2020.0,9789667503215.0,Дозвілля і творчість дітей
,Здібні пальчики. Вирізалки.,,,,,ЗІРКА,,9786176340737.0,Творчість дітям 7-9 років
Без автора,"Аплікації. Рівень 4. Вирізання кругів, овалів",Українська мова,,,,АРТ,2021.0,9789667507718.0,Дозвілля і творчість дітей
Без автора,Аплікації. Рівень 3. Вирізання скруглених форм,Українська мова,,,,АРТ,2021.0,9789667507701.0,Дозвілля і творчість дітей
Андерсен,Шарль Перро,Українська мова,,,,ДЛ Сонечко,2018.0,9786170957191.0,Казки для дітей
Nickelodeon,Чудові розваги. Цікава мандрівка (Щенячий Патруль),,,,,Ранок,,9786177846047.0,Лабіринти. Головоломки
Виктория Михно,День народження принцеси,Українська мова,,,,Ранок,2018.0,9786170938367.0,Дозвілля і творчість дітей
Інна Конопленко,Екскаватор,російська,,,,Ранок,,9789667480141.0,Книжки з наліпками
Авторская группа МАГ,Цікаві абетки: English Alphabet,Українська мова,,,,Ранок,2019.0,9789667494766.0,Вчимо літери. Абетка
Е. Тищенко,Альбом для немовлят (великий): Любий синочок,Українська мова,,,,Ранок,2017.0,9789667486303.0,Ранній розвиток
Мирошниченко Ирина,на картоні Перші звуки нові: Звуки,російська,,,,Ранок,2016.0,9789667477486.0,Ранній розвиток
Пушкарь Е.А.,з наліпками Одягни ляльку нова: Принцеса,Українська мова,,,,Ранок,,9789667482657.0,Дозвілля і творчість дітей
Без автора,Килимок вивчай-малюй-стирай Космос А3,Українська мова,,,,ЗІРКА,2022.0,9786176342427.0,Книги-килимки
Без автора,Килимок вивчай-малюй-стирай  Смаколики А3,Українська мова,,,,ЗІРКА,2022.0,9786176342410.0,Книги-килимки
Без автора,Килимок вивчай-малюй-стирай  Казка А3,Українська мова,,,,ЗІРКА,2022.0,9786176342441.0,Книги-килимки
,Я люблю котиків,Українська мова,,,,ЗІРКА,2022.0,9786176342083.0,Енциклопедії для дітей
,Наліпки-помічниці. Святковий стіл,Українська мова,,,,УЛА,2022.0,9786175440971.0,Книжки з наліпками
,Наліпки-помічниці. Порт і аеропорт,Українська мова,,,,УЛА,2022.0,9786175440964.0,Книжки з наліпками
Нільсон  Ф.,"Яґґер, Яґґер",Українська мова,,,,Видавництво Старого Лева,2021.0,9789666799695.0,Повісті. Оповідання.Проза
Меґан МакДоналд,Стінк: неймовірний хлопчик-коротунчик. Книга 1,,,,,Видавництво Старого Лева,2021.0,9786176799481.0,Повісті. Оповідання.Проза
Террі Пратчетт,Рухомі картинки,,,,,Видавництво Старого Лева,2021.0,9786176799122.0,Тактильні книжки
Сад,Поштар,Українська мова,,,,Видавництво Старого Лева,2021.0,9789666799770.0,Повісті. Оповідання.Проза
,Наліпки-помічниці. Космічна станція,Українська мова,,,,УЛА,,9786175440957.0,Книжки з наліпками
,Наліпки-помічниці. Гардероб модниці,Українська мова,,,,УЛА,2022.0,9786175440940.0,Книжки з наліпками
Сіліч С.,Творча майстерня з наліпками.Єнот і його друзі,Українська мова,,,,УЛА,2021.0,9786175440056.0,Книжки з наліпками
Сіліч С.,Творча майстерня з наліпками.Краб і його друзі,Українська мова,,,,УЛА,,9786175440063.0,Книжки з наліпками
Сікора Ю.,Маленький розумник.Читаємо слова. 5+,Українська мова,,,,УЛА,2022.0,9789662849929.0,Книжки з наліпками
Сікора Ю.,Маленький розумник.Читаємо склади. 4+,Українська мова,,,,УЛА,2022.0,9789662849912.0,Книжки з наліпками
,Маленький розумник.Учимо букви. 3+,Українська мова,,,,УЛА,,9789662849905.0,Книжки з наліпками
Василь Федієнко,Світ людей і предметів (дітям від 3 років) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2021.0,9789664297216.0,Розвиток загальних здібностей
Паул ван Лоон,Вовкулаченя Дольфі. Книга 1,Українська мова,,,,Видавництво Старого Лева,2021.0,9789666799701.0,Повісті. Оповідання.Проза
Шон Кові,7 звичок щасливих дітей,Українська мова,,,,Видавництво Старого Лева,2022.0,9789666799794.0,Енциклопедії для дітей
Ігор Калинець,Пан Ніхто,Українська мова,,,,Видавництво Старого Лева,2021.0,9789666799671.0,Повісті. Оповідання.Проза
Сіліч С.,Творча майстерня з наліпками.Тукан і його друзі,Українська мова,,,,УЛА,2021.0,9786175440087.0,Книжки з наліпками
Сіліч С.,Творча майстерня з наліпками.Метелик і його друзі,Українська мова,,,,УЛА,,9786175440070.0,Книжки з наліпками
Наталя Шерстюк,Знайди на малюнку! Прогулянка чарівним лісом,Українська мова,,,,Кенгуру,2021.0,9786170975317.0,Віммельбухи
Наталя Шерстюк,Знайди на малюнку! Весела прогулянка містом,Українська мова,,,,Кенгуру,2022.0,9786170975294.0,Віммельбухи
Наталя Шерстюк,Знайди на малюнку! У гостях у принцеси,Українська мова,,,,Кенгуру,2021.0,9786170975300.0,Віммельбухи
Наталя Шерстюк,Знайди на малюнку! Весела подорож,Українська мова,,,,Кенгуру,2022.0,9786170975324.0,Віммельбухи
Сікора Ю.,Мами й малюки.Джунглі,Українська мова,,,,УЛА,2021.0,9786175440346.0,Книжки з наліпками
Сікора Ю.,Мами й малюки.Річка й озеро,Українська,,,,УЛА,,9786175440377.0,Книжки з наліпками
,Мами й малюки.Північний полюс,Українська мова,,,,УЛА,,9786175440360.0,Книжки з наліпками
Кімберлі Гамільтон,Коти-відчайдухи. Зухвалі байки про хоробрих хвостатих,Українська мова,,,,Жорж,2022.0,9786177853922.0,Повісті. Оповідання.Проза
Славінська І.,Майже доросла: книжка про дівчат і для дівчат,Українська мова,,,,Vivat,2021.0,9789669824172.0,Дорослішання. Статеве виховання
,АФрика. Прикольні наліпки (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2022.0,9789664297490.0,Книжки з наліпками
Маруяма Ч.,П'єр і місто лабіринтів. Таємниця повітряного замку,Українська мова,,,,Видавництво Старого Лева,2021.0,9786176799320.0,Віммельбухи
,Нові казки Старого Лева,Українська мова,,,,Видавництво Старого Лева,2021.0,9789666799732.0,Казки для дітей
Наташа Фаррант,Вісім принцес і чарівне дзеркало,Українська мова,,,,Жорж,2022.0,9786177853892.0,Казки для дітей
Федеріка Маґрін,Склади своїх єдинорогів (із 3D моделями),Українська мова,,,,Видавництво Старого Лева,2021.0,9786176798750.0,Енциклопедії для дітей
Жученко М.,Книжка Дивовижний світ,Українська мова,,,,Vivat,2022.0,9789669822611.0,Книжки з пазлами
Жученко М.,Книжка Дивовижні тварини,Українська мова,,,,Vivat,2021.0,9789669822598.0,Книжки з пазлами
Мицкевич,Ася і пластиковий світ,Українська мова,,,,Моноліт-Bizz,2020.0,9786175772355.0,Дорослішання. Статеве виховання
"Міхаель Енде,Віланд Фройнд","Родріго Розбийголова та Малюк, його зброєносець",Українська мова,,,,Видавництво Старого Лева,2022.0,9786176799573.0,Казки для дітей
Фiона Ватт,з наліпками. Космос. Понад 250 налiпок для дослiдникiв,Українська мова,,,,Жорж,2022.0,9786177579617.0,Книжки з наліпками
Люсi Боумен та Гейзел Маскелл,з наліпками. Відшукай безліч цікавинок по всьому світу,Українська мова,,,,Жорж,2022.0,9786178023089.0,Книжки з наліпками
Луї Стовелл,з наліпками. Відшукай безліч мишей,Українська мова,,,,Жорж,2022.0,9786177579488.0,Книжки з наліпками
,Ферма зошит. Прикольні наліпки (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2022.0,9789664297452.0,Книжки з наліпками
"О. В. Руденко,Х. О. Ромадова",Логіка з родиною ДЗУМІВ. 6-8 років ДЗМ005,Українська мова,,,,Основа,2022.0,9786170040565.0,Ранній розвиток
Трейсі Кордерой,Шифті Вдаха і Сем Невловись. Зниклі діаманти. Кн.3,Українська мова,,,,Жорж,2021.0,9786177853533.0,Детективи для дітей
Трейсі Кордерой,Шифті Вдаха і Сем Невловись. Кішка-злодійка. Кн.2,Українська мова,,,,Жорж,2021.0,9786177853526.0,Детективи для дітей
Трейсі Кордерой,Шифті Вдаха і Сем Невловись. Викрадений шедевр. Кн.4,Українська мова,,,,Жорж,2021.0,9786177853540.0,Детективи для дітей
Трейсі Кордерой,Шифті Вдаха і Сем Невловись. Здобич. Кн.1,Українська мова,,,,Жорж,2021.0,9786177853519.0,Детективи для дітей
Коваль Н. Н.,Знайди по стрілочках і логічні ігри,Українська мова,,,,АРТ,2022.0,9786170975737.0,Лабіринти. Головоломки
Коваль Н. Н.,Судоку і малюнки по крапках,Українська мова,,,,АРТ,2022.0,9786170975720.0,Лабіринти. Головоломки
Коваль Н. Н.,Заняття з наліпками. Правила чистоти. Коваль,Українська мова,,,,АРТ,2021.0,9786170975782.0,Розвиток загальних здібностей
Плесконос А.,Даша і таємниця Шоколадного будиночка,Українська мова,,,,Vivat,2021.0,9789669823526.0,Пригоди. Історії. Оповідання
Жученко М.,Книжка-гра. Тіло людини. Збери пазл,Українська мова,,,,Vivat,2021.0,9789669822635.0,Енциклопедії для дітей
,"Малюшарики... Потрібна річ. Пригоди Малюшариків""",Українська мова,,,,Торсінг,2021.0,9789669399915.0,Книжки з наліпками
,"Малюшарики... Пароплав. Пригоди Малюшариків""",Українська мова,,,,Торсінг,2021.0,9789669399939.0,Книжки з наліпками
Забара О.,Лісові звірі. Forest animals,Українська мова,,,,Видавництво Старого Лева,2016.0,9786176793175.0,Казки для дітей
Перро Г.,Космічний поштар. Том 2. Грабіжники на мотоциклах,Українська мова,,,,Блим-Блим,2021.0,9786178019020.0,Дітям 7-9
Перро Г.,Космічний поштар. Том 1,Українська мова,,,,Блим-Блим,2021.0,9786178019006.0,Повісті. Оповідання.Проза
Сомерс Н.,Нуль у математиці,Українська мова,,,,Блим-Блим,,9786178019013.0,Пригоди. Історії. Оповідання
Сперров К. Л.,"Ану спи, овечко!",Українська мова,,,,Блим-Блим,2021.0,9786178019044.0,Казки для дітей
Енді Шеперд,"Хлопчик, який вирощував драконів. Книга 1",Українська мова,,,,Видавництво Старого Лева,2021.0,9789666799664.0,Повісті. Оповідання.Проза
Меґан МакДоналд,Джуді Муді та список бажань. Книга 13,Українська мова,,,,Видавництво Старого Лева,2021.0,9786176799382.0,Повісті. Оповідання.Проза
Чапмен Дж.,А коли вже Новий рік?,Українська мова,,,,#Книголав,2021.0,9786177820979.0,Казки для дітей
Еліс Джеймс,Експерименти. Класна наука,Українська мова,,,,#Книголав,2021.0,9786177820542.0,Ранній розвиток
"Дон Кейсі,Ґолдгок Занна",Зимові казки,Українська,,,,#Книголав,2021.0,9786177820986.0,Казки для дітей
Рейнольдс Е.,Інженерія. Класна наука,Українська мова,,,,#Книголав,2021.0,9786177820931.0,Ранній розвиток
Рейнолдс,Фінанси для початківців,Українська мова,,,,#Книголав,2021.0,9786177820832.0,Енциклопедії для дітей
Познанскі У.,Страшенно чудова суперпринцеса,Українська мова,,,,Vivat,2021.0,9789669823717.0,Повісті. Оповідання.Проза
Каспарова Юлія,Читання з наліпками: Кольорові історії,російська,,,,Ранок,2021.0,9786170975157.0,Книжки з наліпками
Каспарова Юлія,Читання з наліпками: Смачні історії,російська,,,,Ранок,2021.0,9786170975171.0,Книжки з наліпками
Авт гр. МАГ,Історії з наліпками: Мавпочка,Українська мова,,,,Ранок,2021.0,9789667505516.0,Книжки з наліпками
Авт гр. МАГ,Історії з наліпками: Слоненя,російська,,,,Ранок,2021.0,9789667505479.0,Книжки з наліпками
Авт гр. МАГ,Тигрёнок,російська,,,,Ранок,2021.0,9789667505455.0,Книжки з наліпками
Кієнко Л.,Читаємо із задоволенням Дасті та задирака Бруно,Українська мова,,,,Торсінг,2021.0,9789669399830.0,Пригоди. Історії. Оповідання
Eddi Sha,Мобільні кубики. Робозавр,Українська мова,,,,Кенгуру,2021.0,9786170972132.0,Дозвілля і творчість дітей
Eddi Sha,Мобільні кубики. Робоплан,Українська мова,,,,Кенгуру,2021.0,9786170972149.0,Дозвілля і творчість дітей
Кієнко Л.,Читаємо із задоволенням Грейсі рятує парк,Українська мова,,,,Торсінг,2021.0,9789669399847.0,Пригоди. Історії. Оповідання
Кієнко Л.,Читаємо із задоволенням Отто - сором'язливий восьминіг,Українська мова,,,,Торсінг,2021.0,9789669399809.0,Пригоди. Історії. Оповідання
Кієнко Л.,Читаємо із задоволенням Крістал та наслідки брехні,Українська мова,,,,Торсінг,2021.0,9789669399816.0,Пригоди. Історії. Оповідання
Кієнко Л.,Читаємо із задоволенням Жираф Джоні - нишпорка,Українська мова,,,,Торсінг,2021.0,9789669399793.0,Пригоди. Історії. Оповідання
Мортка М.,Скарби Смалюнчика й помідорний дракон,Українська мова,,,,Vivat,2021.0,9789669823571.0,Повісті. Оповідання.Проза
Клайв Ґіффорд,Кольори історії,Українська мова,,,,Жорж,2021.0,9786177853854.0,"Казки, вірші та історії"
Антоніо Фіскетті,Собаки і коти з погляду науковців,Українська мова,,,,Жорж,2021.0,9786177853731.0,Енциклопедії для дітей
Н.Чуб,Світ навколо мене: Дивовижні відкриття ведмедика Санні у космосі,російська,,,,Ранок,2022.0,9786170975010.0,Повісті. Оповідання.Проза
Люсі-Мод Монтгомері,Енн з острова Принца Едуарда,Українська мова,,,,Ранок,2022.0,9786170969507.0,Повісті. Оповідання.Проза
Саша Чорний,Книжковий калейдоскоп: Щоденник фокса Міккі,Українська мова,,,,Ранок,2022.0,9786170974365.0,Повісті. Оповідання.Проза
Люси Монтгомери,Аня с острова Принца Эдуарда,Українська мова,,,,Ранок,2022.0,9786170969491.0,Повісті. Оповідання.Проза
Василь Федієнко,ЛІЧБА ВІД 1 ДО 5.  Василь Федієнко. (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2021.0,9789664296752.0,Вчимо цифри. Лічба
Eddi Sha,Мобільні кубики. Роболіт,Українська мова,,,,Кенгуру,2021.0,9786170972125.0,Дозвілля і творчість дітей
Аліна Малошик,Горішки для мозку. Зошит-тренажер для розвитку творчих здібностей,Українська мова,,,,Кенгуру,2021.0,9789667506063.0,Ранній розвиток
Алекс Т. Сміт,Вінстон повертається додому на Різдво,,,,,Жорж,2021.0,9786177853946.0,Повісті. Оповідання.Проза
Соня Рене Тейлор,Лайфхаки для підлітків. Пишайся своїм тілом (і його змінами). Дівчатам з 8 років читати обов’язково,Українська мова,,,,Ранок,2021.0,9786170973535.0,Дорослішання. Статеве виховання
С. Соловинский,Пригоди Мишка та його друзів: Дачні історії,Українська мова,,,,Ранок,2022.0,9786170973429.0,Повісті. Оповідання.Проза
Клер Баркер,Гав’яз Пеппер — пес-привид. Друзі назавжди. Книга 1,Українська мова,,,,Жорж,2021.0,9786177853847.0,Повісті. Оповідання.Проза
Petra Texlová,Дитинство славетних людей,Українська мова,,,,Ранок,2022.0,9786170973580.0,Енциклопедії для дітей
Маурі Куннас,Санта-Клаус і його ельфи,Українська мова,,,,Ранок,2021.0,9786170974112.0,Повісті. Оповідання.Проза
Джей Скотт Кемпбелл,Веселе життя шкільних вчителів,Українська мова,,,,Жорж,2021.0,9786177853366.0,Повісті. Оповідання.Проза
Оксана Демченко Юлія Єрьоменко,Багаторазові наліпки. Джунглі,Українська мова,,,,Кенгуру,2021.0,9789667507640.0,Книжки з наліпками
Оксана Демченко Юлія Єрьоменко,Багаторазові наліпки. Динозаври,Українська мова,,,,Кенгуру,2021.0,9789667507657.0,Книжки з наліпками
Оксана Демченко,Багаторазові наліпки. Місто,Українська мова,,,,Кенгуру,2021.0,9789667507626.0,Книжки з наліпками
"Джей Скотт Кемпбелл,Роб Джонс",Веселе життя домашніх тварин,Українська мова,,,,Жорж,2021.0,9786177853304.0,Тварини. Рослини
Андрій Гапченко,Енциклопедія для допитливих: Тварини - майстри маскування,Українська мова,,,,Талант,2021.0,9789669359650.0,Енциклопедії для дітей
"Джонні Марчіано,Емілі Ченовет",Когтій. Книга 1. Вигнанець із планети Лоуток,Українська мова,,,,Ранок,2021.0,9786170973825.0,Повісті. Оповідання.Проза
Рудікова Катерина,Малюнки з наліпок : Панда,Українська мова,,,,Ранок,2021.0,9786170973801.0,Книжки з наліпками
Рудікова Катерина,Малюнки з наліпок : Білий ведмідь,Українська мова,,,,Ранок,2021.0,9786170970398.0,Книжки з наліпками
Доктор Ліам Дрю,"Карколомний мозок. Імпульсивні нейрони, мінливі синапси, хвостаті аксони",Українська мова,,,,Ранок,2021.0,9786170973856.0,Енциклопедії для дітей
Рудікова Катерина,Малюнки з наліпок : Цуценя,Українська мова,,,,Ранок,2021.0,9786170970381.0,Книжки з наліпками
Каспарова Юлія,Торбинка з цікавинками: Принцеси,російська,,,,Ранок,2021.0,9786170974013.0,Дозвілля і творчість дітей
Марта Джоселін,Еґґі Мортон. Королева таємниць. Книга 2. Небезпека в Оул-Парку,Українська мова,,,,Ранок,2021.0,9786170971692.0,Пригоди. Історії. Оповідання
Пауліна Ауд,Дітям про інтимне : Звідки беруться діти?,Українська мова,,,,Ранок,2021.0,9786170973337.0,Енциклопедії для дітей
Макеналті Стейсі,Місяць: найкращий друг Землі,Українська мова,,,,Ранок,2021.0,9786170971845.0,Енциклопедії для дітей
Макеналті Стейсі,Сонце: одне на мільярд,Українська мова,,,,Ранок,2021.0,9786170971869.0,Енциклопедії для дітей
Макеналті Стейсі,Марс: запрошення для землян,Українська мова,,,,Ранок,2021.0,9786170971852.0,Енциклопедії для дітей
Лінда Бейлі,Якби діти правили світом,Українська мова,,,,Ранок,2021.0,9786170971784.0,Повісті. Оповідання.Проза
Фредерік Корр-Монтаґю,Хлопці / Дівчата. Як все влаштовано. Посібник з виживання для підлітків.,Українська мова,,,,Ранок,2021.0,9786170971074.0,Дорослішання. Статеве виховання
Воронкова Яна,Хочу стати лікарем,Українська мова,,,,Ранок,2021.0,9786170971838.0,Енциклопедії для дітей
Пум Г.,Коко. Щоденник 3. Нотатки дівчинки-вампіра (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2020.0,9789664296615.0,Повісті. Оповідання.Проза
Ціллат А.,Флечер.Примари геть-і шкереберть!,Українська мова,,,,Vivat,2021.0,9789669823229.0,Детективи для дітей
ВГ Кенгуру,Понад 100 наліпок.Веселі динозаврики,,,,,Кенгуру,2021.0,9789667501686.0,Дозвілля і творчість дітей
ВГ Кенгуру,Понад 100 наліпок. Кумедні машинки,,,,,Кенгуру,2021.0,9789667501679.0,Дозвілля і творчість дітей
ВГ Кенгуру,Понад 100 наліпок. Прикрась робота,,,,,Кенгуру,2021.0,9789667501662.0,Дозвілля і творчість дітей
ВГ Кенгуру,Понад 100 наліпок.Такі різні тварини,,,,,Кенгуру,2021.0,9789667501655.0,Дозвілля і творчість дітей
ВГ Кенгуру,Понад 100 наліпок. Мозаїка для малюків,Українська мова,,,,Кенгуру,2021.0,9789667501648.0,Дозвілля і творчість дітей
ВГ Кенгуру,Понад 100 наліпок. Тварини: реальні та казкові,,,,,Кенгуру,2021.0,9789667501693.0,Дозвілля і творчість дітей
Горянская Ирина,Нумо гратися. Мур-р-ркотики,Українська мова,,,,Ранок,2021.0,9789667506261.0,Ранній розвиток
Авт гр. МАГ,Нумо гратися. Пока-пока!,Українська мова,,,,Ранок,2021.0,9789667506254.0,Ранній розвиток
Авт гр. МАГ,Нумо гратися. Бувай-но!,Українська мова,,,,Ранок,2021.0,9789667506247.0,Ранній розвиток
Толмачова А.О.,Наліпки - рятувалки: Рятуємо тварин,Українська мова,,,,Ранок,2021.0,9789667506773.0,Книжки з наліпками
Толмачова А.О.,Вчимося спілкуватися,Українська мова,,,,Ранок,2021.0,9789667506780.0,Книжки з наліпками
Толмачова А.О.,Наліпки - рятувалки: Дбаємо про екологію,Українська мова,,,,Ранок,2021.0,9789667506711.0,Книжки з наліпками
ВГ Кенгуру,Геометричний конструктор. Вишеньки,Українська мова,,,,Кенгуру,2021.0,9789667505189.0,Дозвілля і творчість дітей
