Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
"Анастасія Мельниченко,Марія Колосова",Хільбудій. Позичене ім'я,Українська мова,,,,Портал,2020.0,9786177925438.0,Пригоди для підлітків
Юлія Стахівська,Таємниця Могилянки і зниклий ключ,Українська мова,,,,Портал,2020.0,9786177925414.0,Українська проза для підлітків
Наталка Малетич,Леся. Мандрівний клубочок,Українська мова,,,,Портал,2021.0,9786177925377.0,Non-fiction для підлітків
Дженніфер Белл,Легендаріум,Українська мова,,,,Видавництво Старого Лева,2023.0,9789664480953.0,Фантастика. Фентезі для підлітків
"Рашмі Сірдешпанде,Адам Гейс","КЕШ. Як заробляти, заощаджувати, витрачати, накопичувати, жертвувати",Українська мова,,,,Видавництво Старого Лева,2023.0,9789664480168.0,Non-fiction для підлітків
"Маттіа Крівелліні,Валерія Бараттіні,Франческа Горіні,Росселла Тріонфетті",Хімія огидних речей,Українська мова,,,,Видавництво Старого Лева,2023.0,9789664481011.0,Non-fiction для підлітків
Андрій Зелінський,Семенові зорі,Українська мова,,,,Видавництво Старого Лева,2023.0,9786176797784.0,Українська проза для підлітків
Деян Суджич,"Б – Баугауз, Ю – Ютуб: Абетка сучасного світу",Українська мова,,,,ArtHuss,2021.0,9786177799961.0,Non-fiction для підлітків
Ольга Саліпа,Скарби. Таємниця замку-корабля. Книга перша,Українська мова,,,,Фоліо,2023.0,9789660399990.0,Пригоди для підлітків
Юрій Ключ,"Таємниці, розкриті рудим Мафіозі. Читанка-детектив із завданнями. 8-9 років УШД009",Українська мова,,,,Основа,2023.0,9786170041241.0,Детективи для підлітків
Франческа Ґіббонс,Зоряний годинник. За горами,Українська мова,,,,Ранок,2023.0,9786170981080.0,Фантастика. Фентезі для підлітків
"Наталія Довгопол,Куликова О.,Наталія Матолінець,Світлана Тараторіна,Ксенія Сокульська",Легендарій дивних міст,Українська мова,,,,Ранок,2023.0,9786170981059.0,Фантастика. Фентезі для підлітків
"Тім Кеннінґтон,Ліз Кей",Ця книжка повна мізків: усілякі мізки та як вони працюють,Українська мова,,,,Ранок,2023.0,9786170977052.0,Non-fiction для підлітків
Едвард Кінан,Мистецтво можливого. Гід політикою на щодень,Українська мова,,,,Ранок,2023.0,9786170980397.0,Non-fiction для підлітків
Бакаларіо П'єрдоменіко,"Сьогодні вже вчора? Книжка, яка пояснює все про історію",Українська мова,,,,Ранок,2023.0,9786170980823.0,Non-fiction для підлітків
Юваль Ной Харарі,Нестримні Ми. Том 1. Як люди захопили світ,Українська мова,,,,BookChef,2023.0,9786175481325.0,Non-fiction для підлітків
"Джо Аберкромбі,Тарас Копанський",Пів короля,Українська мова,,,,Nebo BookLab Publishing,2023.0,9786177914272.0,Фантастика. Фентезі для підлітків
"Катерина Терлецька,Дмитро Кузьменко",Клімат у твоїх руках,Українська мова,,,,Vivat,2023.0,9789669827609.0,Non-fiction для підлітків
Володимир Нікітенко,Нікчеми?..THE UNWORTHY?,Українська мова,,,,ДІПА,2020.0,9786177606528.0,Пригоди для підлітків
"Паул ван Лоон,Гюго ван Лоок",Вовкулаченя Дольфі та Срібнозуб,Українська мова,,,,Видавництво Старого Лева,2023.0,9789664480632.0,Зарубіжна проза для підлітків
Андрій Бачинський,Примари Чорної діброви,Українська мова,,,,Видавництво Старого Лева,2022.0,9789664480427.0,Пригоди для підлітків
Валентін Верте,Хочу знати! Яким буде майбутнє?,Українська мова,,,,#Книголав,2022.0,9786177820993.0,Non-fiction для підлітків
Софія Бенза,Назустріч собі,Українська мова,,,,Академія,2021.0,9789665806196.0,Пригоди для підлітків
,Савотіна В. ТИ ВСЕ ЗМІНИШ УЧОРА: фантастична повість,Українська мова,,,,Академія,2021.0,9789665806219.0,Фантастика. Фентезі для підлітків
,Нічна. Роман-фентезі,Українська мова,,,,Академія,2018.0,9789665805557.0,Фантастика. Фентезі для підлітків
"Карлі Енн Вест,Тім Гайц","Привіт, сусіде. Книга 3. Поховані секрети",Українська мова,,,,BookChef,2023.0,9786175481356.0,Детективи для дітей
,Лексикон демона. Книга 1,Українська мова,,,,Богдан,2010.0,9789661015813.0,Фантастика. Фентезі для підлітків
,Курс бойового мага : роман-фентезі,Українська мова,,,,Богдан,2016.0,9789661045506.0,Фантастика. Фентезі для підлітків
Голлі Блек,Як король Ельфгейму зненавидів оповідки,Українська мова,,,,Vivat,2022.0,9789669829399.0,Фантастика. Фентезі для підлітків
,Усі під підозрою!,Українська мова,,,,Видавництво Старого Лева,2022.0,9789664480403.0,Детективи для підлітків
Тейлор Т.,Жахотінь,,,,,Видавництво Старого Лева,2022.0,9789664480465.0,Фантастика. Фентезі для підлітків
Вороніна,"Гра в індіанців, або Ніколи не смійся з крокодила",Українська мова,,,,Vivat,2022.0,9789669829139.0,Пригоди для підлітків
Ерін Гантер,"Книга ""Коти - вояки. Сила трьох. Книга 5. Довгі тіні""",Українська мова,,,,АССА,2022.0,9786177995417.0,Фантастика. Фентезі для підлітків
Бернетт Ф.Х.,Чому батьки тебе дратують і як цьому зарадити,Українська мова,,,,Ранок,2022.0,9786170976659.0,Виховання дітей
Бернард Шоу,Пігмаліон (Дитячі подарункові міні),Українська мова,,,,Фоліо,2022.0,9786175511732.0,Класика
Дженні Хан,Цього літа я стала вродливою. Книга 1,Українська мова,,,,Ранок,2022.0,9786170979377.0,Любовні романи для підлітків
,Зоряний годинник. Сутінкова нетля,Українська мова,,,,Ранок,2022.0,9786170979469.0,Фантастика. Фентезі для дітей
"Емілі Шазран,Ґаель Суппар",Два тати Віолетти,Українська мова,,,,Жорж,2022.0,9786177853748.0,Зарубіжна проза для підлітків
"Катерина Єгорушкіна,Соня Авдєєва",Мої вимушені канікули,Українська мова,,,,Vivat,2022.0,9789669829016.0,Non-fiction для підлітків
Ціллат А.,Флечер. Учителі й мучителі,Українська мова,,,,Vivat,2022.0,9789669828439.0,Зарубіжна проза для підлітків
Жоан Еліо,Віллі й Фенріс проти Ордену Шестерні,Українська мова,,,,Vivat,2022.0,9789669829153.0,Зарубіжна проза для підлітків
Джоан Роулінг,Гаррі Поттер і Орден Фенікса,Українська мова,,,,А-БА-БА-ГА-ЛА-МА-ГА,2020.0,9789667047429.0,Книги жанру Фантастика. Фентезі. Містика
Баншерус Юрґен,Справа для Квятковського - Люлька Шерлока,Українська мова,,,,Ранок,2022.0,9786170976352.0,Пригоди для підлітків
Марина Кафтан,"Книга ""Історія брехні. Як ми обманюємося""",Українська мова,,,,Портал,2020.0,9786177925209.0,Non-fiction для підлітків
Галина Глодзь,"Книга ""Залюднена планета. Як нас стало сім мільярдів""",Українська мова,,,,Портал,2020.0,9786177925193.0,Non-fiction для підлітків
Ерін Гантер,"""Коти - вояки. Нове пророцтво. Книга 2. Сходить місяць""",Українська мова,,,,АССА,2018.0,9786177385836.0,Фантастика. Фентезі для дітей
Ерін Гантер,"""Коти - вояки. Шлях Вогнезора. Спеціальне видання""",Українська мова,,,,АССА,2018.0,9786177385454.0,Фантастика. Фентезі для дітей
,"""Коти - вояки. Нове пророцтво. Книга 4. Стожари""",,,,,АССА,2019.0,9786177660452.0,Фантастика. Фентезі для дітей
Ерін Гантер,"""Коти - вояки. Сила трьох. Книга 2. Темна ріка""",Українська мова,,,,АССА,2021.0,9786177670536.0,Фантастика. Фентезі для дітей
Ерін Гантер,"""Коти - вояки. Сила трьох. Книга 1. Прозір""",Українська мова,,,,АССА,2020.0,9786177670819.0,Фантастика. Фентезі для дітей
Ерін Гантер,"""Коти - вояки. Сила трьох. Книга 4. Затемнення""",Українська мова,,,,АССА,2021.0,9786177995134.0,Фантастика. Фентезі для дітей
Ерін Гантер,"""Коти - вояки. Сила трьох. Книга 3. Вигнанці""",Українська мова,,,,АССА,2021.0,9786177670994.0,Фантастика. Фентезі для дітей
Ерін Гантер,"""Коти - вояки. Нове пророцтво. Книга 6. Захід""",Українська мова,,,,АССА,2019.0,9786177661510.0,Фантастика. Фентезі для дітей
Наталія Матолінець,Варта у Грі. Книга 3. Кров Будапешта,Українська мова,,,,АССА,2023.0,9786177670345.0,Фантастика. Фентезі для підлітків
Наталія Матолінець,Варта у Грі. Книга 2. Артефакти Праги,Українська мова,,,,АССА,2023.0,9786177877324.0,Фантастика. Фентезі для підлітків
Наталія Матолінець,Варта у Грі. Книга 1,Українська мова,,,,АССА,2023.0,9786177995318.0,Фантастика. Фентезі для підлітків
,"Книга ""Час фентезі. Ходячий хаос. Запитання та відповідь"" (книга 2)",,,,,АССА,2022.0,9786177877461.0,Фантастика. Фентезі для підлітків
,"""Час фентезі. Улісс Мур. Двері у міжчасся"" (книга 1)",,,,,АССА,2021.0,9786177385546.0,Фантастика. Фентезі для дітей
Ерін Гантер,"Книга ""Коти - вояки. Пророцтво Синьозірки. Спеціальне видання""",,,,,АССА,2020.0,9786177661695.0,Фантастика. Фентезі для підлітків
Игорь Курус,Знайти Атлантиду. ч.2. Втрачена цивілізація,Українська мова,,,,Фоліо,2022.0,9789660397965.0,Пригоди для підлітків
Бенедикт Міроу,Містл-Енд. Полювання починається. Книга 2,Українська мова,,,,Ранок,2022.0,9786170974952.0,Фантастика. Фентезі для підлітків
Фрауке Шойнеманн,Пригоди кота-детектива. Книга 3. Полювання на крадіїв,Українська мова,,,,BookChef,2022.0,9786175481196.0,Детективи для підлітків
Кіра Вермонд,Напівправда і явний обман: чесно про брехню,Українська мова,,,,Ранок,2022.0,9786170977151.0,Non-fiction для підлітків
Бенедикт Міроу,Містл-Енд. Пробудження грифона. Книга 1,Українська мова,,,,Ранок,2022.0,9786170974945.0,Фантастика. Фентезі для підлітків
Сімейка Майнкрафт,Вімпі Стів. Їздимо верхи! Книга 2,Українська мова,,,,Ранок,2022.0,9786170977281.0,Пригоди для підлітків
Роман Крижанівський,Орден лицарів. Привид з минулого (1),Українська мова,,,,ТУТ,2018.0,9789669783516.0,Повісті. Оповідання.Проза
Лев Ґроссман,Срібна стріла,Українська мова,,,,Vivat,2022.0,9789669828231.0,Пригоди для підлітків
"Валентина Вздульська,Оксана Лущевська",Листи на війну. Діти пишуть солдатам/Letter on theWar. Children Write to Soldie,Українська мова,,,,Залізний тато,2022.0,9786178214005.0,Non-fiction для підлітків
Василь Карп'юк,Олекса Довбуш. Лігво Арідника,,,,,Discursus,2021.0,9786177411658.0,Пригоди для підлітків
Дара Корній,Чому розквітає папороть,Українська мова,,,,Ранок,2022.0,9786170978929.0,Пригоди для підлітків
Софі Кертлі,Шалений шлях додому,Українська мова,,,,Ранок,2022.0,9786170976666.0,Фантастика. Фентезі для підлітків
Клер Мак-Фолл,Порушники. Книга 2,Українська мова,,,,Ранок,2022.0,9786170972675.0,Фантастика. Фентезі для підлітків
Оля Русіна,Абрикоси зацвітають уночі,Українська мова,,,,Видавництво Старого Лева,2022.0,9789664480021.0,Українська проза для підлітків
Олена Захарченко,Метро до Темного Міста,Українська мова,,,,Видавництво Старого Лева,2022.0,9789664480281.0,Фантастика. Фентезі для підлітків
"Ліса Б'єрбу,Сара Ульссон,Юганна Ліндбек",Страшні дівчата,Українська мова,,,,Видавництво Старого Лева,2022.0,9789666799893.0,Зарубіжна проза для підлітків
Кейт Мілфорд,Дім із зеленого скла,Українська мова,,,,Nebo BookLab Publishing,2022.0,9786177914463.0,Детективи для підлітків
Джеймс Метью Баррі,Пітер Пен,Українська мова,,,,Nebo BookLab Publishing,2022.0,9786177914227.0,Зарубіжна проза для підлітків
Бенджі Девіс,Мій друг кит,Українська мова,,,,Nebo BookLab Publishing,2022.0,9786177914135.0,Зарубіжна проза для підлітків
"Філіп Пулман,Надія Дойчева",Янтарний телескоп. Темні Матерії,Українська мова,,,,Nebo BookLab Publishing,2021.0,9786177914173.0,Фантастика. Фентезі для підлітків
,Якого кольору поцілунок? (вид. 2020),Українська мова,,,,Nebo BookLab Publishing,2020.0,9786177914104.0,Зарубіжна проза для підлітків
Джек Лондон,Поклик пращурів,Українська мова,,,,Nebo BookLab Publishing,2021.0,9786177914074.0,Пригоди для підлітків
Джейн Смайлі,Заблукалі в Парижі,Українська мова,,,,Vivat,2022.0,9789669828804.0,Пригоди для підлітків
Барро Н.,Королівство душ,Українська мова,,,,Ранок,2022.0,9786170974150.0,Фантастика. Фентезі для підлітків
Бернард Корнвелл,Останнє королівство. Книга 1,Українська мова,,,,Ранок,2022.0,9786170974136.0,Книги жанру Фантастика. Фентезі. Містика
Джон Бірмінгем,Він помер із фалафелем у руці,Українська мова,,,,Bookraine Publishing House,2021.0,9786177935031.0,Фантастика. Фентезі для підлітків
"Поліна Дорошенко,Гаврильченко  А. (уклад.)","Книга ""Почути ""Асканію-Нову""",Українська мова,,,,Портал,2021.0,9786177925261.0,Українська проза для підлітків
Олена Максименко,"Книга ""Пси, які приручають людей""",Українська мова,,,,Портал,2021.0,9786177925483.0,Українська проза для підлітків
Анастасія Нікуліна,Викрадачі снігу,Українська мова,,,,Vivat,2021.0,9789669823779.0,Фантастика. Фентезі для підлітків
,Таємниці Віолети Вейль. Історія з могилою,Українська мова,,,,Ранок,2022.0,9786170971029.0,Детективи для підлітків
А. В. Ґейґер,Не бреши мені. Книга 2,Українська мова,,,,Ранок,2022.0,9786170975263.0,Зарубіжна проза для підлітків
"Нік Іст,О'Лірі Д.",Тото. Кішка-ніндзя та справа про викрадення сиру. Книга 2,,,,,Ранок,2022.0,9786170974327.0,Зарубіжна проза для підлітків
"Нік Іст,О'Лірі Д.",Тото. Кішка-ніндзя та велика втеча змія. Книга 1,Українська мова,,,,Ранок,2022.0,9786170974310.0,Зарубіжна проза для підлітків
,"Танцюй, моє серце",Українська мова,,,,Ранок,2021.0,9786170971999.0,Любовні романи для підлітків
Карлі Енн Вест,"Привіт, сусіде. Книга 1: Втрачені деталі",Українська мова,,,,BookChef,2022.0,9786175480984.0,Детективи для підлітків
Фрауке Шойнеманн,Пригоди кота-детектива. Книга 2: Тихолапий агент,Українська мова,,,,BookChef,2022.0,9786175480571.0,Детективи для підлітків
"Тім Гайц,Карлі Енн Вест","Привіт, сусіде. Книга 2: Кошмар наяву",Українська мова,,,,BookChef,2022.0,9786175481073.0,Детективи для підлітків
,Незримий,Українська мова,,,,Vivat,2022.0,9789669824479.0,Зарубіжна проза для підлітків
К'юб Кід,Щоденник воїна. Ерік Гуннар Тейлор,,,,,#Книголав,2021.0,9786177820924.0,Зарубіжна проза для підлітків
Штефан А.,Лу-ветеринарка,Українська мова,,,,#Книголав,2021.0,9786177820900.0,Українська проза для підлітків
Марія Павленко,Миколчині історії,,,,,,2015.0,9789661041980.0,Українська проза для підлітків
Наталя Ясіновська,Несподіване кіно,Українська мова,,,,Видавництво Старого Лева,2022.0,9789664480106.0,Сучасна українська проза
Керолайн О’Доног’ю,Наші приховані дари,Українська мова,,,,Видавництво Старого Лева,2022.0,9789666799824.0,Любовні романи для підлітків
"Паскаль Прево,Анн-Шарлот Ґотьє",Стань лікарем на 24 години,Українська мова,,,,Видавництво Старого Лева,2022.0,9789666799947.0,Non-fiction для підлітків
Алчанова Олена,Час для всього,Українська мова,,,,Ранок,2021.0,9786170974402.0,Українська проза для підлітків
Френсіс Бернет,Маленькая принцесса,російська,,,,Ранок,2020.0,9786170943989.0,Класика
"Марава Ібрагім,Сінем Еркас",Про тебе справжню,Українська мова,,,,#Книголав,2022.0,9786178012007.0,Non-fiction для підлітків
Марі Раткоські,Поцілунок переможця. Книга 3,Українська мова,,,,Ранок,2022.0,9786170970374.0,Пригоди для підлітків
"Ана Гальйо,Кейт Квін",Хвостаті друзі,,,,,Видавництво Старого Лева,2021.0,9786176798989.0,Енциклопедії для дітей
Бичер-Стоу Г.,Хатина дядька Тома (ШС),Українська мова,,,,BookChef,2021.0,9786175480014.0,Зарубіжна проза для підлітків
Катя Брандіс,Діти лісу. Перетворення Карґа,Українська мова,,,,BookChef,2020.0,9789669932525.0,Фантастика. Фентезі для підлітків
Тейлор Т.,Ґарґантіс,Українська мова,,,,Видавництво Старого Лева,2021.0,9786176799351.0,Фантастика. Фентезі для підлітків
,Сіндер,,,,,Ранок,2021.0,9786170971012.0,Фантастика. Фентезі для підлітків
Люсі-Мод Монтгомері,Енн із Ейвонлі,Українська мова,,,,Фоліо,2020.0,9789660394179.0,Зарубіжна проза для підлітків
Клер Мак-Фолл,Провідник,Українська мова,,,,Ранок,2021.0,9786170972668.0,Зарубіжна проза для підлітків
Сергій Вожжов,Мрія на мільйон. Рушай у світ грошей та бізнесу,Українська мова,,,,Ранок,2021.0,9786170973559.0,Non-fiction для підлітків
Лиз Пичон,Том Гейтс. Суперособливі смаколики (ні) (книга 6),Українська мова,,,,Ранок,2021.0,9786170968906.0,Зарубіжна проза для підлітків
Лиз Пичон,Том Гейтс Абсолютно фантастичний (у деяких речах) Книга 5,Українська мова,,,,Ранок,2021.0,9786170968890.0,Зарубіжна проза для підлітків
Б.Б. Олстон,Амарі та Брати ночі,Українська мова,,,,Vivat,2022.0,9789669825124.0,Фантастика. Фентезі для підлітків
Славінська І.,Майже доросла: книжка про дівчат і для дівчат,Українська мова,,,,Vivat,2021.0,9789669824172.0,Дорослішання. Статеве виховання
Пунсет А.,Клуб червоних кедів. Світ – наш! Книга 6,Українська мова,,,,Видавництво Старого Лева,2021.0,9789666799787.0,Пригоди для підлітків
Андреа Деббінік,Думай сам: розвиваємо критичне мислення,Українська мова,,,,Vivat,2021.0,9789669823755.0,Non-fiction для підлітків
Джордан Р.,Колесо Часу. Кн. 2. Велике полювання : роман,Українська мова,,,,Богдан,2021.0,9789661063180.0,Фантастика. Фентезі для підлітків
Юлія Смаль,Вибухова історія людства. Як хімія стає зброєю,Українська мова,,,,Видавництво Старого Лева,2021.0,9789666799633.0,Non-fiction для підлітків
Перро Г.,Космічний поштар. Том 1,Українська мова,,,,Блим-Блим,2021.0,9786178019006.0,Повісті. Оповідання.Проза
Зорзен С.,Катастрофічний початок нового навчального року для Романи Люкс,Українська мова,,,,Блим-Блим,2021.0,9786178019037.0,Пригоди для підлітків
Дженні Хан,З любов'ю Лара Джин,Українська мова,,,,Ранок,2021.0,9786170971722.0,Любовні романи для підлітків
Кара МакДовелл,Так чи інакше,Українська мова,,,,Ранок,2021.0,9786170974297.0,Зарубіжна проза для підлітків
Біла Н.,Ел і Ева,Українська мова,,,,Видавництво Старого Лева,2021.0,9786176799290.0,Любовні романи для підлітків
Алекс Майлз,Дівчата-ґіки. Хакатон. Книга 1,Українська мова,,,,Жорж,2021.0,9786177853649.0,Зарубіжна проза для підлітків
Рошані Чокші,Ару Шах і Кінець Часів. Книга 1,Українська мова,,,,Жорж,2021.0,9786177853809.0,Фантастика. Фентезі для підлітків
Рошані Чокші,Ару Шах і Пісня Смерті. Книга 2,Українська мова,,,,Жорж,2021.0,9786177853816.0,Фантастика. Фентезі для підлітків
Petra Texlová,Дитинство славетних людей,Українська мова,,,,Ранок,2022.0,9786170973580.0,Енциклопедії для дітей
Едіт Патту,Дитина Півночі,Українська мова,,,,Ранок,2021.0,9786170974280.0,Пригоди для підлітків
Алекс Майлз,Дівчата-ґіки. Гра триває! Книга 2,Українська мова,,,,Жорж,2021.0,9786177853656.0,Зарубіжна проза для підлітків
Сара Дессен,Правда про назавжди,Українська мова,,,,Ранок,2021.0,9786170973375.0,Любовні романи для підлітків
Моніка Пец,Серце часу. Ніч сов. Книга 2 (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2021.0,9789664296851.0,Фантастика. Фентезі для підлітків
Фредерік Корр-Монтаґю,Хлопці / Дівчата. Як все влаштовано. Посібник з виживання для підлітків.,Українська мова,,,,Ранок,2021.0,9786170971074.0,Дорослішання. Статеве виховання
Ана Пунсет,Клуб червоних кедів. Ми the best!,Українська мова,,,,Видавництво Старого Лева,2021.0,9786176798071.0,Пригоди для підлітків
,Моя мама кохає художника,Українська,,,,Vivat,2012.0,9786176906834.0,Любовні романи для підлітків
Террі Пратчетт,Варта! Варта! Кн.1 (Цикл Варта),Українська мова,,,,Видавництво Старого Лева,2019.0,9786176797005.0,Книги жанру Фантастика. Фентезі. Містика
Наталія Матолінець,Академія Аматерасу,Українська,,,,Vivat,2019.0,9789669429711.0,Фантастика. Фентезі для підлітків
Джонатан Страуд,Бартімеус: Око ґолема Кн. 2,Українська мова,,,,А-БА-БА-ГА-ЛА-МА-ГА,2019.0,9786175851470.0,Фантастика. Фентезі для дітей
Джонатан Страуд,Бартімеус-1: Амулет Самарканда,Українська,,,,А-БА-БА-ГА-ЛА-МА-ГА,2020.0,9786175851296.0,Фантастика. Фентезі для підлітків
Пекарська М. К.,Лотерея. Малгожата-Кароліна Пекарська (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2016.0,9789664292600.0,Пригоди для підлітків
Ранделл К.,Підкорювачі дахів. Жити в Парижі і ніколи не ступати на його землю,Українська мова,,,,Vivat,2022.0,9789669823205.0,Пригоди для підлітків
Вальтер Скотт,Айвенго,Українська мова,,,,Фоліо,2018.0,9789660379916.0,Класика
Робінсон Дж.,Коли Марні була поряд,російська,,,,РМ,2019.0,,Фантастика. Фентезі для підлітків
,Коли Марні була поруч,російська,,,,РМ,2019.0,,Фантастика. Фентезі для підлітків
Дженні Хан,P. S. Я все ще кохаю тебе,Українська мова,,,,Ранок,2019.0,9786170971715.0,Любовні романи для підлітків
Колфер Й.,Артеміс Фаул. Парадокс часу. Книга 6,Українська мова,,,,Ранок,2019.0,9786170968548.0,Фантастика. Фентезі для підлітків
Колфер Й.,Артеміс Фаул. Поклик Атлантиди. Книга 7,Українська мова,,,,Ранок,2019.0,9786170968555.0,Фантастика. Фентезі для підлітків
Сольська Є.,Летти Гвингилл. Колыбель друидов,російська,,,,Ранок,2019.0,9786170964106.0,Пригоди для підлітків
Сольська Є.,Летті Ґвінґілл. Колиска друїдів,російська,,,,Ранок,2019.0,9786170964113.0,Фантастика. Фентезі для підлітків
Лущевська О.,Інший дім,Українська мова,,,,Ранок,2019.0,9786170973214.0,Non-fiction для підлітків
Стрижевська Т.,Кокони,Українська мова,,,,Ранок,2019.0,9786170971135.0,Non-fiction для підлітків
Андрій Кокотюха,Вигнанець і шляхетна полонянка,Українська мова,,,,Vivat,2019.0,9789669429599.0,Фантастика. Фентезі для дітей
Вебб Х.,"Місті, або Кішечка — подарунок долі",російська,,,,BookChef,2019.0,9786175480250.0,Фантастика. Фентезі для підлітків
Філіп Пулман,Рубін в імлі. Подарункове видання,Українська мова,,,,Nebo BookLab Publishing,2019.0,9786177537525.0,Детективи для підлітків
Філіп Пулман,Тінь на півночі,Українська мова,,,,Nebo BookLab Publishing,2019.0,9786177537631.0,Детективи для підлітків
Філіп Пулман,Тінь на півночі. Подарункове видання,Українська мова,,,,Nebo BookLab Publishing,2019.0,9786177537648.0,Детективи для дітей
Стівенс Р.,Миш'як до чаю,Українська мова,,,,Nebo BookLab Publishing,2019.0,9786177914029.0,Детективи для підлітків
Кобербьоль Л.,Дика відьма. Вірідіанська кров,Українська мова,,,,Nebo BookLab Publishing,2019.0,9786177537754.0,Фантастика. Фентезі для підлітків
Кобербьоль Л.,Дика відьма. Бойове хрещення,Українська мова,,,,Nebo BookLab Publishing,2019.0,9786177537495.0,Фантастика. Фентезі для підлітків
Даніель Кельман,Тіль,Українська мова,,,,Фабула,2019.0,9786175220306.0,Любовні романи для підлітків
Ізабель Абедді,Луціан,Українська мова,,,,Ранок,2019.0,9786170969644.0,Фантастика. Фентезі для підлітків
Бушбі  А.,"Кишеня, повна зірок",Українська мова,,,,#Книголав,2019.0,9786177820818.0,Фантастика. Фентезі для підлітків
,Амелія,Українська мова,,,,Nebo BookLab Publishing,2019.0,9786177537228.0,Пригоди для підлітків
Ольга Войтенко,У світлі світляків. На порозі ночі,Українська мова,,,,Видавництво Старого Лева,2019.0,9786176796251.0,Non-fiction для підлітків
Маєр  Е.,Сторінки світу. Нічна країна. Книга 2,Українська мова,,,,Ранок,2019.0,9786170964625.0,Книги жанру Фантастика. Фентезі. Містика
Франческа Заппіа,Вітаємо в Аддамсвіллі,Українська мова,,,,Vivat,2019.0,9789669823885.0,Фантастика. Фентезі для підлітків
Йон Колфер,Артеміс Фаул. Книга 1,Українська мова,,,,Ранок,2021.0,9786170968494.0,Пригоди для підлітків
Коуэлл К.,Як приручити дракона. Книжка 2. Як стати піратом,Українська мова,,,,РМ,2021.0,,Фантастика. Фентезі для підлітків
Коуэлл К.,Як приручити дракона. Книга 3. Як розмовляти по-драконському,Українська мова,,,,РМ,2017.0,,Фантастика. Фентезі для підлітків
Коуэлл К.,Як приручити дракона. Книга 12. Як подолати гнів дракона,Українська мова,,,,РМ,2021.0,,Фантастика. Фентезі для підлітків
Витчер М.,Ніна і Арка Світла,Українська мова,,,,РМ,2020.0,,Фантастика. Фентезі для підлітків
Лапінські Л.,Дивні світи. Книга 1. Агенція подорожей,Українська мова,,,,РМ,2021.0,,Фантастика. Фентезі для підлітків
Войтенко О.,"У світлі світляків. Там, де тиша. Книга 3",Українська мова,,,,Видавництво Старого Лева,2021.0,9786176799160.0,Пригоди для підлітків
Пунсет А.,Клуб червоних кедів. Неймовірний тиждень. Книга 5,Українська мова,,,,Видавництво Старого Лева,2021.0,9786176799283.0,Пригоди для підлітків
Браун П.,Втеча дикого робота,Українська мова,,,,Vivat,2019.0,9789669821881.0,Фантастика. Фентезі для підлітків
Гир К.,Зільбер. Друга книга сновидінь (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2019.0,9789664295434.0,Фантастика. Фентезі для підлітків
Близнець В.,Женя і Синько. Золота гора до неба,російська,,,,Vivat,2019.0,9789669821782.0,Пригоди для підлітків
Заґґ  З.,Дівчина Онлайн: соло,Українська мова,,,,Видавництво Старого Лева,2021.0,9786176798477.0,Любовні романи для підлітків
Пекарська М. К.,Право на дорослість (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2019.0,,Любовні романи для підлітків
Максимчук О.,Світ у вулкані. Срібний і червоний,російська,,,,Видавництво Старого Лева,2019.0,9786176798170.0,Фантастика. Фентезі для дітей
Дрейпер  Ш.,За межею (мінімальний брак),Українська,,,,РМ,2018.0,9789669172792.0,Пригоди для підлітків
,Моллі Мун і Чарівна книга гіпнозу (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2019.0,,Фантастика. Фентезі для дітей
Аксельссон  К.,Модель під прикриттям. Стильне викрадення,Українська мова,,,,Жорж,2019.0,9786177579815.0,Детективи для підлітків
Майер К.,Сторінки світу. Простір бібліомантії. Книга 1,Українська мова,,,,Ранок,2019.0,9786170963758.0,Пригоди
Лукш Р.,Warcross: нехай почнеться гра!,Українська мова,,,,Ранок,2019.0,9786170960962.0,Пригоди
Шультер З.,Темна епоха. Загроза. Книга 1,Українська мова,,,,Ранок,2019.0,9786170964564.0,Фантастика. Фентезі для підлітків
Шультер З.,Темна епоха. Надія. Книга 2,Українська мова,,,,Ранок,2019.0,9786170964571.0,Фантастика. Фентезі для підлітків
Колфер Й.,Артеміс Фаул. Зрада Опал. Книга 4,Українська мова,,,,Ранок,2019.0,9786170968524.0,Пригоди
Колфер Й.,Артеміс Фаул. Утрачена колонія. Книга 5,Українська мова,,,,Ранок,2019.0,9786170968531.0,Фантастика. Фентезі для підлітків
Фолкнер. В,Порушник праху,Українська мова,,,,КМ-Букс,2018.0,9786177535156.0,Класика
Хан.Д,"Усім хлопцям, яких я кохала...",Українська мова,,,,Ранок,2021.0,9786170964618.0,Любовні романи для підлітків
Метт Гейґ,Опівнічна бібліотека,Українська,,,,Жорж,2021.0,9786177853762.0,Фантастика. Фентезі для підлітків
Пресс Г.Ю.,Знайди злочинця. Таємниця чорної джонки: збірка детективних історій,Українська мова,,,,Богдан,2020.0,,Детективи для підлітків
