Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
Еріксон Т.,"В оточенні нарцисів, або Як зупинити чуже его, яке руйнує ваше життя",Українська мова,,,,Фоліо,2024.0,9786175517741,"Психологія спілкування, любов, відносини"
Климончук О.,Книжка Гузар на кожен день,Українська мова,,,,Фоліо,2021.0,9789660399020,Релігія
Лао-цзи,Книжка Дао де цзин,російська,,,,Фоліо,2020.0,9789660392618,Релігія
"Мицик Ю., Клос В., Гордіенко Д.,Преловська  і.",Книжка Історія Української Православної Церкви Історія Української Православної Церкви,Українська мова,,,,Фоліо,2019.0,9789660386624,Релігія
,Книжка  змін.І-цзін,Українська мова,,,,Фоліо,2018.0,9789660380486,Релігія
Скляренко С.,Книжка Володимир,Українська мова,,,,Фоліо,2017.0,9789660379978,Релігія
Панкевич Б.,Книжка Подорож на Афон,Українська мова,,,,Фоліо,2020.0,9789660363038,Релігія
Маттео М.,Книжка Евангелие от Марка,російська,,,,Фоліо,2020.0,9789660354975,Релігія
Корниенко,Книжка Сектантство,Українська мова,,,,Фоліо,2013.0,9789660352315,Релігія
Шевчук С.В.,Книжка Скажи мені правду. Діалоги про сенс життя,Українська мова,,,,Фоліо,2023.0,9786175510612,Релігія
,Книжка Молитовник,Українська мова,,,,Фоліо,2009.0,,Релігія
,Книжка Про гріхи і чесноти,Українська мова,,,,Фоліо,2019.0,,Релігія
Идрис Зогай,"Minne, або пам'ять по-шведськи. Методика знаменитого тренера з розвитку пам'яті",Українська мова,,,,Фоліо,2021.0,9789660396043,"Саморозвиток, особистісний ріст, мотивація"
Гринберг Э.,"Піщаний хробак, або SANDWORM. Нова епоха кібервійни. Полювання на найвіртуозніших хакерів Кремля",Українська мова,,,,Фоліо,2020.0,9789660394148,"Саморозвиток, особистісний ріст, мотивація"
,Дар дна. Як повернутися до щастя,Українська мова,,,,Фоліо,2020.0,9789660387102,"Саморозвиток, особистісний ріст, мотивація"
Геращенко А.,Економіка. Власний бізнес. Перший крок (м'яка обкладинка),Українська мова,,,,Фоліо,2020.0,9789660385665,"Саморозвиток, особистісний ріст, мотивація"
,Психологія. Підручник,Українська мова,,,,Фоліо,,9789660359505,"Саморозвиток, особистісний ріст, мотивація"
Еріксон Т.,"В оточенні ідіотів, або Як зрозуміти тих, кого неможливо зрозуміти",Українська мова,,,,Фоліо,2018.0,,"Саморозвиток, особистісний ріст, мотивація"
Андрій Миколайович,"Шляхетна сила. Моє життя, мій футбол",Українська мова,,,,Фоліо,2021.0,9789660397804,"Спорт, активний відпочинок"
,Pep's City,Англійська мова,,,,Фоліо,2020.0,9789660391833,"Спорт, активний відпочинок"
Григорій Сковорода,Світ ловив мене…,Українська мова,,,,Фоліо,2022.0,9789660399648,"Суспільство, держава, філософія"
Пекарь В.,Бесіди майстра Хай Тао про стратегію.  2,Українська мова,,,,Фоліо,2022.0,9789660399211,"Суспільство, держава, філософія"
Марія Згурська,Україна 30,Українська мова,,,,Фоліо,2022.0,9789660399068,"Суспільство, держава, філософія"
"Яневський.Д,Красовицький О.",10 розмов про Історію України,Українська мова,,,,Фоліо,2022.0,9789660398924,"Суспільство, держава, філософія"
Авторський колектив,Культура діалогу. Національний круглий стіл: збірник статей,Українська мова,,,,Фоліо,2021.0,9789660396500,"Суспільство, держава, філософія"
Петро Кралюк,Таємний агент Микола Гоголь,Українська мова,,,,Фоліо,2021.0,9789660396494,"Суспільство, держава, філософія"
Красовицький О.,Пів року інтелектуального спротиву. Нотатки видавця,Українська мова,,,,Фоліо,2022.0,9789660396326,"Суспільство, держава, філософія"
Макиавелли Никколо,Історія Флоренції. Державець,Українська мова,,,,Фоліо,2021.0,9789660396135,"Суспільство, держава, філософія"
"Павло Щелін,Наталя Іщенко,Ігор Попов","Конфлікти, що змінили світ",Українська мова,,,,Фоліо,2022.0,9789660392991,"Суспільство, держава, філософія"
Юрій Сорока,100 Key Events in Ukrainian History (second edition),Українська мова,,,,Фоліо,2020.0,9789660391208,"Суспільство, держава, філософія"
Юрій Сорока,100 Key Ukrainian Personalities,Українська мова,,,,Фоліо,2020.0,9789660391017,"Суспільство, держава, філософія"
Сорока Ю.,100 важливих постатей України,Українська мова,,,,Фоліо,2020.0,9789660388307,"Суспільство, держава, філософія"
Марк Форсайт,Коротка історія пияцтва,Українська мова,,,,Фоліо,2019.0,9789660387478,"Суспільство, держава, філософія"
,Так мовив Заратустра,Українська мова,,,,Фоліо,2020.0,9789660387126,"Суспільство, держава, філософія"
Хорошевский.А,"Промови, що змінили світ",Українська мова,,,,Фоліо,2019.0,9789660386211,"Суспільство, держава, філософія"
Макиавелли Н.,Державець,Українська мова,,,,Фоліо,2019.0,9789660386198,"Суспільство, держава, філософія"
,Індійська філософія,Українська мова,,,,Фоліо,2019.0,9789660385641,"Суспільство, держава, філософія"
Донцов Д.,Геополітика,Українська мова,,,,Фоліо,2021.0,9789660385238,"Суспільство, держава, філософія"
Жан-Жак Руссо,Вибрані трактати,Українська мова,,,,Фоліо,2018.0,9789660384910,"Суспільство, держава, філософія"
,Філософія свободи,Українська мова,,,,Фоліо,2018.0,9789660382961,"Суспільство, держава, філософія"
Де Мелло Е.,Одна хвилина для нісенітниць,Українська мова,,,,Фоліо,2018.0,9789660382404,"Суспільство, держава, філософія"
Іван Франко,Відрубність Галичини,Українська мова,,,,Фоліо,2021.0,9789660382176,"Суспільство, держава, філософія"
,"Пролегомени до кожної майбутньої метафізики,яка може постати як наука (ткань імперіал)",Українська мова,,,,Фоліо,2020.0,9789660380745,"Суспільство, держава, філософія"
,Досвід і судження.Дослідження генеалогії логіки (ткань імперіал),Українська мова,,,,Фоліо,2020.0,9789660380417,"Суспільство, держава, філософія"
,"Філософія (2-ґе вид,перероб. та доп.)",Українська мова,,,,Фоліо,2020.0,9789660379909,"Суспільство, держава, філософія"
Норберг Ю.,Прогрес. Десять причин з нетерпінням чекати на майбутнє,Українська мова,,,,Фоліо,2019.0,9789660379633,"Суспільство, держава, філософія"
"Шевченко А.,Олена Смородіна,Ігор Лебедь,Ганна Кобиляцька",Книга пам'яті МВС. Національна поліція України. Державна прикордонна служба України,Українська мова,,,,Фоліо,2017.0,9789660379541,"Суспільство, держава, філософія"
Горбулін В.П.,Хроніки передбачень: 2006-2017,Українська мова,,,,Фоліо,2020.0,9789660379381,"Суспільство, держава, філософія"
Катерина Левченко,Ґендерне тяжіння,Українська мова,,,,Фоліо,2019.0,9789660378766,"Суспільство, держава, філософія"
,Апологія Сократа. Діалоги,Українська мова,,,,Фоліо,2017.0,9789660378513,"Суспільство, держава, філософія"
Донцов Д.,Ідеологія: Націоналізм. Незримі скрижалі Кобзаря. Маса і провід. Дух отари і дух провідництва,Українська мова,,,,Фоліо,2017.0,9789660377936,"Суспільство, держава, філософія"
,Відкрите суспільство. Реформування глобального капіталізму,Українська мова,,,,Фоліо,2018.0,9789660377622,"Суспільство, держава, філософія"
,На велелюдних перехрестях: Щоденники. 2006-2015,Українська мова,,,,Фоліо,2020.0,9789660375673,"Суспільство, держава, філософія"
Гримська М.,Зв'язки з громадскістю,Українська мова,,,,Фоліо,2020.0,9789660372504,"Суспільство, держава, філософія"
Сінсіневич О. М. Скрипник О. В.,"Гей, колись була розкіш - воля (ПБ)",Українська мова,,,,Фоліо,2020.0,9789660372207,"Суспільство, держава, філософія"
Маттео М.,Філософія,Українська мова,,,,Фоліо,2013.0,9789660361003,"Суспільство, держава, філософія"
,Енциклопедiя нашого українознавства,Українська мова,,,,Фоліо,,9789660360761,"Суспільство, держава, філософія"
Коваль И.,Політологія. Підручник,Українська мова,,,,Фоліо,2018.0,9789660359949,"Суспільство, держава, філософія"
Шерех Ю.,Пороги i Запорiжжя Т3,Українська мова,,,,Фоліо,2020.0,9789660358676,"Суспільство, держава, філософія"
Ницше Ф.,Так говорил Заратустра ннн (Миниатюра),російська,,,,Фоліо,,9789660342927,"Суспільство, держава, філософія"
Сунь-цзи,Мистецтво війни,Українська мова,,,,Фоліо,2023.0,9786175513651,"Суспільство, держава, філософія"
Сенека,Моральні листи до Луцилія,Українська мова,,,,Фоліо,2023.0,9786175513552,"Суспільство, держава, філософія"
Нікколо Макіавеллі,Державець,Українська мова,,,,Фоліо,2023.0,9786175513002,"Суспільство, держава, філософія"
Красовицький О.,Хроніка війни 2014-2022. Перші півроку повномасштабної агресії (24.02.2022-24.08.2022),Українська мова,,,,Фоліо,2022.0,9786175511831,"Суспільство, держава, філософія"
Євген Шишацький,Мандрівка до потойбіччя. Маріуполь (м),Українська мова,,,,Фоліо,2022.0,9786175511176,"Суспільство, держава, філософія"
Платон,Діалоги,Українська мова,,,,Фоліо,2022.0,9786175510360,"Суспільство, держава, філософія"
Платон,Діалоги (Бібліотека світової літератури),Українська мова,,,,Фоліо,2022.0,9786175510353,"Суспільство, держава, філософія"
Герман Гессе,Сіддхартха. Паломництво до Країни Сходу,Українська мова,,,,Фоліо,2020.0,,"Суспільство, держава, філософія"
Де Мелло Е.,Мудрість за одну хвилину,Українська мова,,,,Фоліо,2018.0,,"Суспільство, держава, філософія"
Саакашвили М.,Пробуждение силы. Уроки Грузии - для будущего Украины,російська,,,,Фоліо,2016.0,,"Суспільство, держава, філософія"
Покальчук О.,Добробати,Українська мова,,,,Фоліо,2017.0,,"Суспільство, держава, філософія"
Лада Лузіна,Чарівні традиції українок,Українська мова,,,,Фоліо,2018.0,,"Суспільство, держава, філософія"
Фридрих Ніцше,Книжка По той бік добра і зла,Українська мова,,,,Фоліо,2023.0,9789660398702,Філософія та філософи
Фридрих Ніцше,Книжка Also sprach Zarathustra. Ein Buch fur Alle und Keinen (Так мовив Заратустра),Німецька,,,,Фоліо,2021.0,9789660394209,Філософія та філософи
"Лю Янь,Лі Юе,Лі Сінь,Лі Сянь,Лю Лю",Книжка 36 Стратагем,Українська / Китайська,,,,Фоліо,2016.0,9789660374645,Філософія та філософи
І- цзин,Книжка І-цзін.  змін,Українська мова,,,,Фоліо,2024.0,9786175516454,Філософія та філософи
Арістотель,Книжка Політика. Поетика,Українська мова,,,,Фоліо,2023.0,9786175514054,Філософія та філософи
Арістотель,Книжка Політика. Поетика,Українська мова,,,,Фоліо,2023.0,9786175514030,Філософія та філософи
,"Книжка Голодування для щастя: щоденник мільйонера, який голодує",Українська мова,,,,Фоліо,2022.0,9786175511947,Харчування. Дієти
,Книжка Чиста архітектура,Українська мова,,,,Фабула,2019.0,9786170952868,"Архітектура, дизайн"
Наталія Заверуха,Безконтрольні. Що треба знати про бізнес-процеси?,Українська мова,,,,Фабула,2024.0,9786175221501,Бізнес-література
Ендрю Мортон,Діана. Справжня історія з її вуст,Українська мова,,,,Фабула,2024.0,9786175221761,Біографії та мемуари
Віра Валлє,Стефанія. Листи додому з чужих берегів,Українська мова,,,,Фабула,2024.0,9786175221693,Біографії та мемуари
Сергій Руденко,Бій за Київ,Українська мова,,,,Фабула,2023.0,9786175221389,Біографії та мемуари
Сара Ґей Форден,Дім Ґуччі,Українська мова,,,,Фабула,2021.0,9786175220467,Біографії та мемуари
Ліел Лейбовіц,Стен Лі. Життя як комікс,Українська мова,,,,Фабула,2021.0,9786175220283,Біографії та мемуари
"Шугерман Д.,Джеррі Гопкінс",Звідси ніхто не вийде живим,Українська мова,,,,Фабула,2019.0,9786175220276,Біографії та мемуари
Джеймс Габбард,MBS. Таємниці наслідного принца Мухаммеда бін Салмана,Українська мова,,,,Фабула,2023.0,9786170979865,Біографії та мемуари
Анна Солтер,"Хижаки. Педофіли, ґвалтівники та інші сексуальні злочинці",Українська мова,,,,Фабула,2021.0,9786170972484,Біографії та мемуари
Лоран Аллан-Карон,Таємниця на ім'я Лаґерфельд,Українська мова,,,,Фабула,2021.0,9786170971562,Біографії та мемуари
Бута Є.,Моніка Беллуччі. Хто пробачить мою красу,Українська мова,,,,Фабула,2019.0,9786170968289,Біографії та мемуари
Шифф Стейсі,Клеопатра. Життя,Українська мова,,,,Фабула,2021.0,9786170967619,Біографії та мемуари
Доріан Лінскі,Міністерство правди. Біографія роману Джорджа Орвелла «1984»,Українська мова,,,,Фабула,2020.0,9786170967527,Біографії та мемуари
Глік.Дж,Геній. Річард Фейнман: життя та наука,Українська мова,,,,Фабула,2021.0,9786170965011,Біографії та мемуари
Еліс Шрьодер,Снігова куля: Воррен Баффет і справа життя,Українська мова,,,,Фабула,2021.0,9786170964311,Біографії та мемуари
,Дружина короля вечірки,Українська мова,,,,Фабула,2019.0,9786170959577,Біографії та мемуари
,Як Черчилль врятував цивілізацію,Українська мова,,,,Фабула,2019.0,9786170954497,Біографії та мемуари
,Ієронім Босх. Видіння і кошмари,Українська мова,,,,Фабула,2019.0,9786170950413,Біографії та мемуари
,"Пікассо: живопис, що шокував світ",Українська мова,,,,Фабула,2019.0,9786170950376,Біографії та мемуари
"Лі Якокка,Вільям Новак",Якокка: Автобіографія,Українська мова,,,,Фабула,2019.0,9786170939258,Біографії та мемуари
Ґолдстоун Н.,Ненсі Ґолдстоун. Чотири королеви,Українська мова,,,,Фабула,2019.0,9786170938985,Біографії та мемуари
Рива М.,Марлен Дітріх. Комплект у 2-х томах,Українська мова,,,,Фабула,2019.0,9786170938664,Біографії та мемуари
Анрі Гідель,Коко Шанель,Українська мова,,,,Фабула,2019.0,9786170938435,Біографії та мемуари
Маргарита Січкар,8 навичок щасливої дитини. Настільна книжка батьків,Українська мова,,,,Фабула,2023.0,9786175221341,Виховання дітей
Бронсон П.,Батькі у шоці,Українська мова,,,,Фабула,2018.0,9786170938558,Виховання дітей
"Єрмакова К., Чулков Д.",Книжка Дива та чари України. Розмальовка-антистрес,Українська мова,,,,Фабула,2024.0,9786175221495,Дозвілля та хобі
Роман Тарасенко,Книжка Метод великого пряника,Українська мова,,,,Фабула,2019.0,9786170951274,Дозвілля та хобі
Мері Роуч,Вояки,Українська мова,,,,Фабула,2018.0,9786170942098,"Емоції, управління стресом"
Юрген Аппело,Стартап. Скейлап. Скрюап,Українська мова,,,,Фабула,2021.0,9786170968821,Загальна економіка
,«Мистецтво фандрейзингу»,Українська мова,,,,Фабула,2019.0,9786170954480,Інвестиції. Фінанси
Сафі Бакал,«Шалені задуми»,Українська мова,,,,Фабула,2020.0,9786170961563,Історії успіху та біографії відомих людей
Ізадор Шарп,«Four Seasons»,Українська мова,,,,Фабула,2019.0,9786170954503,Історії успіху та біографії відомих людей
Тім Фернгольц,"«Космічні мільярдери: Ілон Маск, Джефф Безос та нові космічні перегони»",Українська мова,,,,Фабула,2019.0,9786170951281,Історії успіху та біографії відомих людей
,«Настанови Мацушіти»,Українська мова,,,,Фабула,2018.0,9786170942128,Історії успіху та біографії відомих людей
Едершайм Е.,"«Марвін Бауер, засновник McKinsey & Company»",Українська мова,,,,Фабула,2019.0,9786170939272,Історії успіху та біографії відомих людей
Граббс Л.,«Уроки лояльности. Опыт компании «Southwest Airlines»»,російська,,,,Фабула,2021.0,9786170938596,Історії успіху та біографії відомих людей
Гобен Б.,«За кулисами империи Мюлье»,Українська мова,,,,Фабула,2018.0,9786170935229,Історії успіху та біографії відомих людей
Гобен Б.,«За лаштунками імперії Мюльє»,Українська мова,,,,Фабула,2018.0,9786170935212,Історії успіху та біографії відомих людей
Віра Валлє,Геноцид ХХІ. Війна на знищення української нації,Українська мова,,,,Фабула,2024.0,9786175222133,"Історія, право"
"Акім Галімов,Руслан Шаріпов",Українські палаци. Відновлення історії. Золота доба,Українська мова,,,,Фабула,2024.0,9786175221754,"Історія, право"
Тімоті Ендрюс Сейл,Міцний альянс: Історія НАТО й глобального післявоєнного порядку,Українська мова,,,,Фабула,2023.0,9786175220757,"Історія, право"
Володимир В'ятрович,Наша столітня. Короткі нариси про довгу війну,Українська мова,,,,Фабула,2023.0,9786170981103,"Історія, право"
Андрій Маклаков,Влада і насолода,Українська мова,,,,Фабула,2019.0,9786170958280,"Історія, право"
Хавр А.,А потім прийшов Цезар…,Українська мова,,,,Фабула,2019.0,9786170949653,"Історія, право"
,Засліплені блиском,Українська мова,,,,Фабула,2018.0,9786170939319,"Історія, право"
Браун П.,«Естетичний інтелект: як його розвинути й використовуватив бізнесі й житті»,Українська мова,,,,Фабула,2022.0,9786175220818,"Кар'єра, особиста ефективність"
Корі Пайн,«Живи працюй працюй працюй здохни!»,Українська мова,,,,Фабула,2022.0,9786175220627,"Кар'єра, особиста ефективність"
Майкл Вілкінсон,«Секрети фасилітації. SMART-посібник із результативної роботи в групі»,Українська мова,,,,Фабула,2021.0,9786170974785,"Кар'єра, особиста ефективність"
Башкіна П.,«12 місяців. Рік сенсу: як знайти покликання й жити щасливо (у)»,Українська мова,,,,Фабула,2019.0,9786170968272,"Кар'єра, особиста ефективність"
Полина Башкина,«12 месяцев. Год смысла»,Українська мова,,,,Фабула,2021.0,9786170967541,"Кар'єра, особиста ефективність"
,«Як пасти котів»,Українська мова,,,,Фабула,2020.0,9786170961556,"Кар'єра, особиста ефективність"
Максим Роменський,Переговори з дельфінами,Українська мова,,,,Фабула,2021.0,9786170961525,"Кар'єра, особиста ефективність"
Рой Ліллей,«Як взаємодіяти з проблемними людьми»,Українська мова,,,,Фабула,2022.0,9786170961112,"Кар'єра, особиста ефективність"
,«Лідерство починається з призначення»,Українська мова,,,,Фабула,2019.0,9786170956347,"Кар'єра, особиста ефективність"
,«Маленька книжка великих коучингових моделей»,Українська мова,,,,Фабула,2019.0,9786170956309,"Кар'єра, особиста ефективність"
,«Стратегія Ґо»,Українська мова,,,,Фабула,2019.0,9786170954510,"Кар'єра, особиста ефективність"
"Джек Траут,Стів Рівкін",«Диференціюйся або помри»,Українська мова,,,,Фабула,2019.0,9786170953841,"Кар'єра, особиста ефективність"
Марк Сидоній Фалкс,«Як керувати рабами»,Українська мова,,,,Фабула,2019.0,9786170952837,"Кар'єра, особиста ефективність"
,«Брендинг за 60 хвилин»,Українська мова,,,,Фабула,2019.0,9786170952653,"Кар'єра, особиста ефективність"
Денис Каплунов,«Як писати комерційну пропозицію»,Українська мова,,,,Фабула,2019.0,9786170951311,"Кар'єра, особиста ефективність"
,«Секрети укладання угод»,Українська мова,,,,Фабула,2019.0,9786170950369,"Кар'єра, особиста ефективність"
Іцхак Адізес,«Сила протилежностей»,Українська мова,,,,Фабула,2019.0,9786170950345,"Кар'єра, особиста ефективність"
Денис Каплунов,«Нейрокопірайтінг»,Українська мова,,,,Фабула,2019.0,9786170942111,"Кар'єра, особиста ефективність"
Мортимер,«Століття змін»,Українська мова,,,,Фабула,2018.0,9786170940407,"Кар'єра, особиста ефективність"
Бенлі Льюїс,«Вільно за 3 місяці»,Українська мова,,,,Фабула,2018.0,9786170939623,"Кар'єра, особиста ефективність"
Граббс Л.,«Уроки лояльності»,Українська мова,,,,Фабула,2018.0,9786170938589,"Кар'єра, особиста ефективність"
Роберт Мартін,Чистий кодер,Українська мова,,,,Фабула,2023.0,9786175220825,Комп'ютерні технології
,Готовий конкурувати: Чому чесні розмови про можливості вашої компанії є ключем до виграшної стратегії,Українська мова,,,,Фабула,2022.0,9786175220634,Комп'ютерні технології
Ерік Фрімен,Head First. Програмування на JavaScript,Українська мова,,,,Фабула,2022.0,9786175220474,Комп'ютерні технології
"Кеті Сьєрра,Берт Бейтс",Head First. Java,Українська мова,,,,Фабула,2022.0,9786175220337,Комп'ютерні технології
Пол Беррі,Head First Python,,,,,Фабула,2021.0,9786175220191,Комп'ютерні технології
Джин Ким,Посібник із DevOps,Українська мова,,,,Фабула,2023.0,9786170979841,Комп'ютерні технології
Джозеф Менн,Культ мертвої корови: як оригінальна хакерська супергрупа могла би врятувати світ,Українська мова,,,,Фабула,2021.0,9786170973665,Комп'ютерні технології
Роберт Мартін,Чистий AGILE. Назад до основ,Українська мова,,,,Фабула,2021.0,9786170967602,Комп'ютерні технології
"Ерік Фрімен,Елізабет Робсон,Кеті Сьєрра,Берт Бейтс",Head First. Патерни проєктування,Українська мова,,,,Фабула,2020.0,9786170961594,Комп'ютерні технології
Роберт Мартін,Чистий код,Українська мова,,,,Фабула,2019.0,9786170952851,Комп'ютерні технології
Гумэн М.,Злочини майбутнього,Українська мова,,,,Фабула,2018.0,9786170938909,Комп'ютерні технології
Сем Кін,"Ложка, що зникає",Українська мова,,,,Фабула,2021.0,9786175220252,Кулінарія
Шкандрій.М,"Книжка Авангардне мистецтво в Україні, 1910–1930. Пам’ять, за яку варто боротися",Українська мова,,,,Фабула,2021.0,9786175220047,Культура. Мистецтво. Фотографія
Дана Арнольд,Книжка Коротка книжка про мистецтво,Українська мова,,,,Фабула,2022.0,9786170974471,Культура. Мистецтво. Фотографія
Скотт Келбі,Книжка Техніки професійного ретушування портретів для фотографів за допомогою Photoshop,Українська мова,,,,Фабула,,9786170961129,Культура. Мистецтво. Фотографія
Скотт Келбі,Книжка Цифрова фотографія. Фоторецепти,Українська мова,,,,Фабула,2020.0,9786170961105,Культура. Мистецтво. Фотографія
Денис Каплунов,«Нейрокопірайтинг 2.0»,Українська мова,,,,Фабула,2023.0,9786175221235,"Маркетинг, реклама, PR"
Олексій Філановський,«Карго-маркетинг и Украина»,російська,,,,Фабула,2021.0,9786175220092,"Маркетинг, реклама, PR"
Олексій Філановський,«Карго-маркетинг і Україна»,Українська мова,,,,Фабула,2019.0,9786175220061,"Маркетинг, реклама, PR"
,«Вхідний маркетинг»,Українська мова,,,,Фабула,2020.0,9786170964335,"Маркетинг, реклама, PR"
Деніел Роулз,"«Цифровий брендинг. Детальна покрокова інструкція зі стратегії, тактики, інструментів та вимірювань»",Українська мова,,,,Фабула,2020.0,9786170964304,"Маркетинг, реклама, PR"
Джон Вествуд,«Як скласти маркетинговий план»,Українська мова,,,,Фабула,2020.0,9786170963826,"Маркетинг, реклама, PR"
,«Несвідомий брендинг»,Українська мова,,,,Фабула,2020.0,9786170961587,"Маркетинг, реклама, PR"
Річ Лі,«Міфи про PR. Поганого паблісіті не буває та інші поширені хибні уявлення»,Українська мова,,,,Фабула,2019.0,9786170960733,"Маркетинг, реклама, PR"
"Кріс Ґріффітс,Меліна Кості",«Посібник із креативного мислення»,Українська мова,,,,Фабула,2020.0,9786170960726,"Маркетинг, реклама, PR"
"Саймон Бейлі,Енді Мілліґан",«Міфи про брендинг»,Українська мова,,,,Фабула,2020.0,9786170960108,"Маркетинг, реклама, PR"
"Траут Дж.,Райс Е.",«Маркетингові війни»,Українська мова,,,,Фабула,2019.0,9786170953858,"Маркетинг, реклама, PR"
,«Главная маркетинговая книга»,Українська мова,,,,Фабула,2019.0,9786170949578,"Маркетинг, реклама, PR"
Маркус С.,«Магазин моєї мрії»,Українська мова,,,,Фабула,2019.0,9786170938930,"Маркетинг, реклама, PR"
Филановский А.,«Головна маркетингова книга»,Українська мова,,,,Фабула,2018.0,9786170938893,"Маркетинг, реклама, PR"
Филановский А.,«Главная маркетинговая книга»,Українська мова,,,,Фабула,2018.0,9786170938886,"Маркетинг, реклама, PR"
,«Ідеальна машина продажів»,Українська мова,,,,Фабула,2019.0,9786170938572,"Маркетинг, реклама, PR"
"Валерій Лелека,Володимир Каще",«Ощадливе виробництво від А до Я: довідник термінів та інструментів»,Українська мова,,,,Фабула,2024.0,9786175221464,Менеджмент
Ден Кеннеді,«Потужні презентації»,Українська мова,,,,Фабула,2023.0,9786175221327,Менеджмент
Пітер Конінг,«Інструментарій agile-лідера»,Українська мова,,,,Фабула,2023.0,9786175220900,Менеджмент
"Стефані Окерман,Саймон Рейндл",«Опанування професійного SCRUM»,Українська мова,,,,Фабула,2023.0,9786175220870,Менеджмент
Аманда Коулман,«Стратегії кризових комунікацій»,Українська мова,,,,Фабула,2023.0,9786175220771,Менеджмент
"Оле Квіст-Сьоренсен,Лоа Баструп,Софі Лінд Местернон","«Візуальна колаборація. Набір ефективних інструментів для поліпшення зборів, проєктів і процесів»",Українська мова,,,,Фабула,2023.0,9786175220504,Менеджмент
Максим Батирєв,Озброєння відділів продажів,Українська мова,,,,Фабула,2021.0,9786170971579,Менеджмент
Гарро фон Зенґер,«36 стратегем для керівника»,Українська мова,,,,Фабула,2021.0,9786170968814,Менеджмент
Джозеф Хіґні,«Основи управління проєктами»,Українська мова,,,,Фабула,2020.0,9786170964991,Менеджмент
,«Червона команда»,Українська мова,,,,Фабула,2020.0,9786170963840,Менеджмент
Мартін Томас,«Посібник The Financial Times зі стратегії для соціальних медіа»,Українська мова,,,,Фабула,2020.0,9786170963833,Менеджмент
Роб Коул,«Блискучий Agile»,Українська мова,,,,Фабула,2020.0,9786170963819,Менеджмент
Максим Роменський,«PROSYSTEM : Переговоры с дельфинами»,російська,,,,Фабула,2020.0,9786170961136,Менеджмент
,«25 ключових моделей управління»,Українська мова,,,,Фабула,2019.0,9786170960023,Менеджмент
Річард Румельт,«Гарна стратегія. Погана стратегія»,Українська мова,,,,Фабула,2019.0,9786170959423,Менеджмент
Джей Бер,«Привітайте своїх хейтерів»,Українська мова,,,,Фабула,2019.0,9786170955814,Менеджмент
Девід дж. Андерсон,«Канбан. Успішні еволюційні зміни для вашого технологічного бізнесу»,Українська мова,,,,Фабула,2021.0,9786170955760,Менеджмент
Ден Кеннеді,«Безжальний менеджмент. Управління людьми та прибутком»,Українська мова,,,,Фабула,2021.0,9786170954527,Менеджмент
,«Безжальний менеджмент»,Українська мова,,,,Фабула,2019.0,9786170954527,Менеджмент
,«Agile продукт-менеджмент за допомогою Scrum»,Українська мова,,,,Фабула,2019.0,9786170954022,Менеджмент
,«Оцінювання і планування в Agile»,Українська мова,,,,Фабула,2019.0,9786170952844,Менеджмент
,«Менеджмент 3.0»,Українська мова,,,,Фабула,2019.0,9786170952646,Менеджмент
,"«Стратегія, що працює»",Українська мова,,,,Фабула,2019.0,9786170951267,Менеджмент
Аун М.,"«Це ж клієнт, дурнику!»",Українська мова,,,,Фабула,2019.0,9786170950383,Менеджмент
Іцхак Адізес,«Як подолати кризу управління»,Українська мова,,,,Фабула,2019.0,9786170949639,Менеджмент
Корі Когон,«Керування проектами»,Українська мова,,,,Фабула,2018.0,9786170940513,Менеджмент
"Корі Когон,Сьюзетт Блейкмор,Джеймс Вуд",«Керування проектами для «неофіційних» проект-менеджерів»,Українська мова,,,,Фабула,2018.0,9786170940513,Менеджмент
Розин М.,«Успіх без стратегії»,Українська мова,,,,Фабула,2018.0,9786170938565,Менеджмент
Леонард Сасскінд,Війна чорної діри,Українська мова,,,,Фабула,2023.0,9786175221198,Наука і техніка
Віра Валлє,Свобода та її вороги. Нотатки під час війни,Українська мова,,,,Фабула,2022.0,9786175220801,Наука і техніка
,Opt Art. Від математичної оптимізації до візуального дизайну,Українська мова,,,,Фабула,2022.0,9786175220795,Наука і техніка
Роберт М. Гейзен,Симфонія вуглецю. Вуглець та еволюція майже всього на світі,Українська мова,,,,Фабула,2023.0,9786175220740,Наука і техніка
,Сміючись і помру: Про життя і смерть видатних вікінгів,Українська мова,,,,Фабула,2023.0,9786175220559,Наука і техніка
Джим Аль-Халілі,"Світ очима фізика. Цікаво та зрозуміло про матерію, енергію, час і простір",Українська мова,,,,Фабула,2022.0,9786175220528,Наука і техніка
Сергій Щербаков,Ніщо не істина. Стисла історія людської дурості,Українська мова,,,,Фабула,2021.0,9786175220054,Наука і техніка
Ґреґорі Бернз,Як це — бути собакою та інші пригоди в галузі нейробіології тварин,Українська мова,,,,Фабула,2022.0,9786170975287,Наука і техніка
Пітер Еткінз,Чотири закони що рухають Всесвіт,Українська мова,,,,Фабула,2020.0,9786170965004,Наука і техніка
Кріс Скіннер,"Людина цифрова. Четверта революція в історії людства, яка торкнеться кожного",Українська мова,,,,Фабула,2020.0,9786170964328,Наука і техніка
Ястребов С.,Від атомів до дерева,Українська мова,,,,Фабула,2019.0,9786170959034,Наука і техніка
